Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_Male
9,0.1977886977886978,0.1448087431693989,24.0,0.15437987857762359,2,2,0.27360308285163776,2,0.14657210401891252,5,False,18.0,0,1,0,136.88,1.0
24,0.156312625250501,0.1448087431693989,8.0,0.14205186020293123,2,5,0.10263929618768329,4,0.1153588195841717,6,False,18.0,0,1,2,154.82,1.0
14,0.156312625250501,0.21420256111757857,8.0,0.15437987857762359,2,3,0.049019607843137254,4,0.26674107142857145,2,False,19.0,1,4,4,260.15,1.0
0,0.156312625250501,0.21420256111757857,16.0,0.14205186020293123,3,4,0.27360308285163776,3,0.26674107142857145,2,False,12.0,1,1,0,112.0,0.0
1,0.156312625250501,0.1448087431693989,22.0,0.14205186020293123,3,2,0.10263929618768329,5,0.26674107142857145,1,False,19.0,0,1,7,156.61,1.0
4,0.156312625250501,0.21420256111757857,13.0,0.24609375,3,2,0.10263929618768329,2,0.14657210401891252,5,False,11.0,3,7,7,169.29,1.0
12,0.156312625250501,0.1448087431693989,6.0,0.14205186020293123,2,2,0.1549636803874092,2,0.1153588195841717,1,False,17.0,3,3,7,196.13,1.0
9,0.1977886977886978,0.1448087431693989,30.0,0.15437987857762359,2,3,0.10263929618768329,4,0.14657210401891252,8,False,15.0,0,1,8,156.74,0.0
5,0.156312625250501,0.21420256111757857,13.0,0.15437987857762359,3,4,0.10263929618768329,3,0.14657210401891252,2,False,14.0,1,4,8,154.84,1.0
11,0.156312625250501,0.1448087431693989,31.0,0.15437987857762359,2,4,0.1549636803874092,4,0.14657210401891252,4,False,17.0,1,1,4,220.61,0.0
30,0.1977886977886978,0.1448087431693989,6.0,0.15437987857762359,2,5,0.10263929618768329,3,0.1153588195841717,3,True,13.0,1,1,2,156.6,1.0
4,0.156312625250501,0.1448087431693989,11.0,0.24609375,2,3,0.27360308285163776,2,0.14657210401891252,1,True,12.0,0,1,3,148.21,1.0
4,0.156312625250501,0.19834710743116057,8.0,0.17391304347826086,3,4,0.10263929618768329,5,0.14657210401891252,4,False,12.0,0,1,0,164.1,1.0
18,0.1977886977886978,0.1448087431693989,13.0,0.15437987857762359,3,3,0.1549636803874092,5,0.1153588195841717,2,False,18.0,5,9,11,152.1,1.0
4,0.156312625250501,0.1448087431693989,8.0,0.15437987857762359,2,3,0.27360308285163776,2,0.1153588195841717,1,True,18.0,1,2,2,126.94999999999999,1.0
6,0.1977886977886978,0.1448087431693989,11.0,0.15437987857762359,3,3,0.1549636803874092,4,0.14657210401891252,7,False,11.0,2,8,9,218.77999999999997,0.0
12,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,2,3,0.049019607843137254,5,0.14657210401891252,2,True,14.0,4,11,10,270.68,1.0
16,0.1977886977886978,0.1448087431693989,14.0,0.15437987857762359,2,3,0.27360308285163776,2,0.26674107142857145,1,False,19.0,0,1,7,124.55000000000001,0.0
22,0.156312625250501,0.1448087431693989,6.0,0.24609375,2,4,0.049019607843137254,3,0.26674107142857145,8,True,12.0,1,2,7,239.64,0.0
15,0.156312625250501,0.1448087431693989,14.0,0.14205186020293123,2,4,0.10263929618768329,4,0.14657210401891252,3,False,15.0,7,7,7,149.41,1.0
0,0.156312625250501,0.1448087431693989,13.4,0.15437987857762359,2,3,0.27360308285163776,4,0.26674107142857145,2,True,12.0,0,1,2,124.78,0.0
5,0.156312625250501,0.21420256111757857,14.0,0.24609375,3,4,0.10263929618768329,4,0.14657210401891252,2,True,11.0,6,11,9,152.28,0.0
0,0.156312625250501,0.21420256111757857,8.0,0.15437987857762359,3,3,0.10263929618768329,3,0.26674107142857145,2,True,11.0,1,1,4,144.78,1.0
4,0.156312625250501,0.21420256111757857,13.0,0.2280130293159609,3,3,0.10263929618768329,2,0.1153588195841717,5,False,12.0,0,1,7,175.47,1.0
5,0.156312625250501,0.1448087431693989,8.0,0.14205186020293123,3,2,0.10263929618768329,2,0.26674107142857145,8,False,16.0,1,1,7,150.55,0.0
0,0.156312625250501,0.1448087431693989,8.0,0.14205186020293123,2,5,0.27360308285163776,2,0.14657210401891252,6,True,13.0,2,2,2,134.64,1.0
3,0.156312625250501,0.1448087431693989,34.0,0.14205186020293123,3,3,0.10263929618768329,2,0.14657210401891252,2,False,13.0,0,1,9,157.75,0.0
4,0.1977886977886978,0.1448087431693989,13.0,0.15437987857762359,2,4,0.1549636803874092,3,0.14657210401891252,2,False,24.0,3,8,9,189.43,0.0
12,0.1977886977886978,0.1448087431693989,5.0,0.14205186020293123,2,4,0.07575757575991829,2,0.14657210401891252,2,False,16.8,9,13,3,292.72,1.0
2,0.156312625250501,0.21420256111757857,9.0,0.14205186020293123,2,3,0.10263929618768329,3,0.14657210401891252,5,True,18.0,1,1,0,152.38,0.0
6,0.1977886977886978,0.21420256111757857,16.0,0.2280130293159609,2,4,0.10263929618768329,2,0.26674107142857145,4,False,14.0,1,1,1,146.82,1.0
20,0.156312625250501,0.1448087431693989,11.0,0.15437987857762359,2,3,0.07575757575991829,3,0.14657210401891252,5,False,11.0,2,1,1,283.0,1.0
16,0.1977886977886978,0.1448087431693989,16.0,0.15437987857762359,2,4,0.10263929618768329,3,0.1153588195841717,2,False,11.0,0,1,0,152.57,0.0
0,0.1977886977886978,0.21420256111757857,6.0,0.2280130293159609,3,3,0.10263929618768329,4,0.14657210401891252,1,True,13.0,0,1,4,163.49,1.0
27,0.1977886977886978,0.1448087431693989,26.0,0.15437987857762359,2,3,0.10263929618768329,3,0.26674107142857145,4,False,12.0,1,1,3,148.69,0.0
16,0.156312625250501,0.1448087431693989,13.0,0.15437987857762359,2,3,0.1549636803874092,5,0.14657210401891252,9,False,16.0,1,1,0,199.85,0.0
18,0.156312625250501,0.1448087431693989,14.0,0.17391304347826086,3,3,0.10263929618768329,2,0.14657210401891252,10,False,14.0,7,9,8,136.97,1.0
13,0.156312625250501,0.21420256111757857,6.0,0.14205186020293123,2,5,0.10263929618768329,2,0.14657210401891252,3,True,22.0,1,1,2,174.57,1.0
3,0.156312625250501,0.1448087431693989,14.0,0.17391304347826086,3,5,0.27360308285163776,5,0.14657210401891252,2,True,11.0,1,1,7,121.19,1.0
2,0.156312625250501,0.1448087431693989,15.0,0.17391304347826086,1,4,0.27360308285163776,2,0.26674107142857145,1,False,17.0,2,2,2,139.83,1.0
3,0.156312625250501,0.21420256111757857,11.0,0.2280130293159609,1,4,0.10263929618768329,3,0.1153588195841717,2,False,13.0,0,1,2,161.18,0.0
0,0.156312625250501,0.21420256111757857,14.0,0.2280130293159609,2,3,0.10263929618768329,4,0.14657210401891252,2,False,18.0,0,1,7,162.14,0.0
10,0.156312625250501,0.1448087431693989,11.0,0.14205186020293123,3,3,0.10263929618768329,2,0.1153588195841717,8,False,16.0,0,1,4,163.47,1.0
11,0.156312625250501,0.1448087431693989,21.0,0.15437987857762359,3,4,0.1549636803874092,2,0.1153588195841717,1,True,14.0,1,2,8,215.10000000000002,1.0
4,0.156312625250501,0.1448087431693989,13.0,0.14205186020293123,2,3,0.1549636803874092,2,0.26674107142857145,2,True,14.0,2,4,10,171.43,0.0
2,0.156312625250501,0.21420256111757857,16.0,0.2280130293159609,2,4,0.10263929618768329,4,0.1153588195841717,2,True,14.0,0,1,7,182.68,0.0
8,0.156312625250501,0.1448087431693989,11.0,0.24609375,3,3,0.1549636803874092,4,0.26674107142857145,1,False,13.0,0,1,13,180.95,1.0
0,0.156312625250501,0.1448087431693989,32.0,0.15437987857762359,2,3,0.27360308285163776,2,0.1153588195841717,2,False,12.0,1,1,2,129.04,1.0
14,0.156312625250501,0.1448087431693989,12.0,0.14205186020293123,3,4,0.10263929618768329,4,0.26674107142857145,7,True,15.0,1,1,2,160.32,1.0
20,0.1977886977886978,0.21420256111757857,10.0,0.14205186020293123,3,3,0.10263929618768329,3,0.26674107142857145,4,False,19.0,0,1,0,129.76,1.0
15,0.156312625250501,0.1448087431693989,29.0,0.15437987857762359,2,3,0.049019607843137254,2,0.26674107142857145,3,False,14.0,0,4,0,259.92,0.0
2,0.1977886977886978,0.21420256111757857,8.0,0.15437987857762359,3,3,0.10263929618768329,3,0.14657210401891252,2,False,14.0,1,1,2,146.49,1.0
15,0.156312625250501,0.19834710743116057,8.0,0.24609375,2,3,0.27360308285163776,3,0.1153588195841717,1,True,11.0,1,1,0,126.96000000000001,1.0
5,0.156312625250501,0.1448087431693989,18.2,0.14205186020293123,3,3,0.27360308285163776,4,0.14657210401891252,2,False,13.0,0,1,7,123.69999999999999,0.0
21,0.156312625250501,0.21420256111757857,35.0,0.14205186020293123,3,3,0.1549636803874092,3,0.14657210401891252,4,False,21.0,0,1,4,225.04000000000002,0.0
10,0.156312625250501,0.1448087431693989,12.0,0.14205186020293123,2,2,0.10263929618768329,5,0.1153588195841717,5,True,13.0,2,6,7,159.74,1.0
3,0.1977886977886978,0.21420256111757857,31.0,0.24609375,2,3,0.10263929618768329,3,0.14657210401891252,8,True,12.0,1,2,2,147.36,0.0
0,0.156312625250501,0.21420256111757857,6.0,0.15437987857762359,2,3,0.10263929618768329,3,0.14657210401891252,2,False,17.0,2,7,7,152.96,1.0
15,0.156312625250501,0.1448087431693989,8.0,0.17391304347826086,3,4,0.10263929618768329,2,0.26674107142857145,4,False,23.0,0,1,0,167.81,1.0
1,0.1977886977886978,0.21420256111757857,6.0,0.24609375,2,4,0.27360308285163776,4,0.26674107142857145,2,True,11.0,1,1,2,121.74000000000001,0.0
9,0.1977886977886978,0.21420256111757857,6.0,0.14205186020293123,2,3,0.10263929618768329,2,0.26674107142857145,5,False,15.0,1,1,0,166.53,0.0
9,0.1977886977886978,0.21420256111757857,9.0,0.14205186020293123,2,4,0.1549636803874092,2,0.14657210401891252,5,False,11.0,0,1,12,196.99,1.0
30,0.156312625250501,0.1448087431693989,6.0,0.14205186020293123,2,3,0.10263929618768329,3,0.14657210401891252,3,False,11.0,1,1,2,167.55,1.0
7,0.156312625250501,0.1448087431693989,16.0,0.15437987857762359,2,2,0.27360308285163776,3,0.14657210401891252,4,True,13.0,0,1,7,122.13,0.0
0,0.1977886977886978,0.21420256111757857,25.6,0.14205186020293123,2,3,0.27360308285163776,2,0.26674107142857145,2,False,24.0,0,2,2,126.1,1.0
0,0.156312625250501,0.21420256111757857,11.0,0.2280130293159609,2,3,0.27360308285163776,3,0.26674107142857145,2,True,13.0,1,1,0,128.51,0.0
10,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,3,3,0.27360308285163776,5,0.14657210401891252,7,False,20.0,1,1,3,134.52,0.0
19,0.1977886977886978,0.1448087431693989,13.0,0.14205186020293123,1,3,0.10263929618768329,3,0.14657210401891252,3,False,14.0,0,1,0,152.58,0.0
4,0.1977886977886978,0.21420256111757857,10.0,0.2280130293159609,2,3,0.10263929618768329,4,0.26674107142857145,2,False,18.0,7,7,7,193.55,1.0
23,0.156312625250501,0.1448087431693989,16.0,0.24609375,3,4,0.1549636803874092,2,0.26674107142857145,7,False,15.0,0,1,3,204.96,1.0
3,0.156312625250501,0.21420256111757857,28.0,0.2280130293159609,3,4,0.10263929618768329,3,0.14657210401891252,3,True,12.0,1,1,0,163.8,1.0
4,0.156312625250501,0.1448087431693989,14.4,0.15437987857762359,2,4,0.27360308285163776,4,0.26674107142857145,1,True,16.0,1,2,2,126.57,1.0
0,0.156312625250501,0.21420256111757857,18.0,0.15437987857762359,2,2,0.27360308285163776,4,0.26674107142857145,2,False,15.0,0,1,0,127.16,0.0
13,0.156312625250501,0.1448087431693989,29.0,0.15437987857762359,2,3,0.27360308285163776,2,0.26674107142857145,10,False,16.0,1,1,2,122.00999999999999,1.0
8,0.156312625250501,0.1448087431693989,15.0,0.15437987857762359,3,4,0.10263929618768329,4,0.26674107142857145,10,False,19.0,1,1,0,165.4,1.0
0,0.156312625250501,0.1448087431693989,6.0,0.14205186020293123,2,3,0.27360308285163776,4,0.1153588195841717,2,False,11.0,0,1,4,138.16,1.0
1,0.156312625250501,0.21420256111757857,15.0,0.15437987857762359,3,3,0.10263929618768329,2,0.26674107142857145,2,False,16.0,1,1,7,152.53,1.0
22,0.156312625250501,0.1448087431693989,13.0,0.17391304347826086,2,4,0.1549636803874092,3,0.26674107142857145,9,False,24.0,1,1,0,145.0,1.0
24,0.156312625250501,0.21420256111757857,20.0,0.15437987857762359,2,3,0.10263929618768329,2,0.14657210401891252,5,False,11.0,0,1,7,149.36,0.0
9,0.156312625250501,0.1448087431693989,18.6,0.15437987857762359,3,3,0.27360308285163776,3,0.14657210401891252,5,False,13.0,1,2,2,125.43,0.0
0,0.1977886977886978,0.21420256111757857,25.0,0.2280130293159609,3,2,0.10263929618768329,2,0.26674107142857145,9,True,13.0,1,1,4,153.04,1.0
28,0.156312625250501,0.1448087431693989,8.0,0.15437987857762359,3,3,0.049019607843137254,2,0.26674107142857145,3,True,13.0,1,1,2,266.59,0.0
0,0.156312625250501,0.21420256111757857,16.0,0.2280130293159609,3,3,0.10263929618768329,3,0.1153588195841717,2,True,12.0,0,1,3,142.6,0.0
3,0.156312625250501,0.21420256111757857,18.0,0.24609375,3,3,0.27360308285163776,4,0.14657210401891252,2,False,18.0,1,1,0,124.75999999999999,1.0
0,0.1977886977886978,0.1448087431693989,9.0,0.24609375,2,3,0.27360308285163776,5,0.26674107142857145,1,False,22.0,0,1,4,131.02,1.0
5,0.156312625250501,0.1448087431693989,17.0,0.14205186020293123,2,3,0.27360308285163776,4,0.14657210401891252,2,False,13.0,1,1,2,122.44,0.0
9,0.156312625250501,0.21420256111757857,8.0,0.14205186020293123,3,4,0.1549636803874092,3,0.14657210401891252,2,False,13.0,9,9,0,175.96,1.0
10,0.156312625250501,0.1448087431693989,20.0,0.15437987857762359,2,3,0.27360308285163776,5,0.1153588195841717,2,False,12.0,3,12,17,130.34,0.0
13,0.156312625250501,0.21420256111757857,8.0,0.2280130293159609,2,3,0.10263929618768329,4,0.1153588195841717,8,False,12.0,0,1,3,157.15,0.0
15,0.156312625250501,0.1448087431693989,23.8,0.15437987857762359,3,3,0.27360308285163776,5,0.1153588195841717,4,False,16.0,1,1,2,125.75999999999999,0.0
10,0.156312625250501,0.1448087431693989,16.0,0.15437987857762359,2,3,0.10263929618768329,4,0.26674107142857145,3,True,12.0,0,1,1,141.97,1.0
16,0.156312625250501,0.1448087431693989,18.0,0.15437987857762359,2,4,0.049019607843137254,4,0.1153588195841717,2,False,11.0,0,5,9,243.36,1.0
13,0.156312625250501,0.1448087431693989,8.0,0.14205186020293123,3,4,0.10263929618768329,3,0.14657210401891252,7,False,22.0,1,1,0,134.48,0.0
27,0.156312625250501,0.1448087431693989,11.0,0.14205186020293123,2,3,0.07575757575991829,5,0.14657210401891252,5,False,13.2,1,1,2,294.06,1.0
7,0.1977886977886978,0.21420256111757857,10.0,0.2280130293159609,3,3,0.10263929618768329,3,0.14657210401891252,10,False,15.0,1,1,2,165.38,0.0
4,0.156312625250501,0.1448087431693989,13.0,0.14205186020293123,2,3,0.10263929618768329,5,0.14657210401891252,2,False,12.0,3,3,12,143.06,0.0
7,0.1977886977886978,0.1448087431693989,27.0,0.14205186020293123,3,3,0.27360308285163776,2,0.14657210401891252,8,False,20.0,0,1,2,122.58000000000001,1.0
16,0.156312625250501,0.1448087431693989,14.0,0.17391304347826086,3,3,0.10263929618768329,3,0.1153588195841717,5,True,14.0,0,1,2,145.22,0.0
0,0.156312625250501,0.21420256111757857,10.0,0.15437987857762359,2,4,0.10263929618768329,2,0.26674107142857145,2,True,11.0,0,1,3,144.87,0.0
10,0.1977886977886978,0.1448087431693989,31.0,0.14205186020293123,3,3,0.10263929618768329,3,0.14657210401891252,4,True,15.0,3,10,7,144.49,0.0
13,0.156312625250501,0.1448087431693989,6.0,0.15437987857762359,3,4,0.27360308285163776,5,0.14657210401891252,2,False,12.0,0,3,2,122.18,1.0
12,0.1977886977886978,0.1448087431693989,6.0,0.15437987857762359,2,3,0.07575757575991829,3,0.1153588195841717,2,True,14.0,0,1,6,291.97,1.0
29,0.1977886977886978,0.21420256111757857,12.0,0.15437987857762359,2,2,0.049019607843137254,5,0.14657210401891252,10,False,11.0,2,2,7,232.12,0.0
3,0.156312625250501,0.21420256111757857,18.0,0.24609375,2,3,0.10263929618768329,3,0.26674107142857145,1,False,11.0,3,4,4,165.77,0.0
14,0.156312625250501,0.21420256111757857,6.0,0.2280130293159609,2,2,0.1549636803874092,5,0.14657210401891252,2,False,16.0,1,1,7,183.92,1.0
1,0.156312625250501,0.1448087431693989,23.0,0.14205186020293123,3,3,0.10263929618768329,5,0.1153588195841717,2,False,12.0,0,1,8,145.58,1.0
0,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,3,0.27360308285163776,5,0.14657210401891252,6,False,13.0,1,1,2,140.31,1.0
25,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,2,4,0.1549636803874092,3,0.14657210401891252,3,True,14.0,0,1,4,179.69,1.0
18,0.156312625250501,0.1448087431693989,12.2,0.15437987857762359,3,3,0.27360308285163776,2,0.14657210401891252,4,False,21.0,1,1,2,126.53999999999999,1.0
25,0.156312625250501,0.1448087431693989,10.0,0.15437987857762359,1,3,0.049019607843137254,2,0.14657210401891252,3,False,13.0,1,1,4,265.55,0.0
15,0.1977886977886978,0.1448087431693989,35.0,0.15437987857762359,3,3,0.10263929618768329,3,0.1153588195841717,3,False,11.0,1,1,2,145.56,0.0
3,0.156312625250501,0.1448087431693989,8.0,0.15437987857762359,2,5,0.10263929618768329,2,0.26674107142857145,3,False,20.0,0,1,2,160.91,0.0
30,0.156312625250501,0.1448087431693989,13.0,0.15437987857762359,2,3,0.07575757575991829,5,0.14657210401891252,6,False,13.0,0,11,10,295.66,0.0
19,0.156312625250501,0.1448087431693989,24.0,0.14205186020293123,2,3,0.10263929618768329,3,0.1153588195841717,3,False,14.0,0,1,8,148.1,0.0
15,0.1977886977886978,0.1448087431693989,34.0,0.24609375,2,4,0.10263929618768329,2,0.14657210401891252,1,False,11.0,0,1,4,145.23,0.0
0,0.156312625250501,0.21420256111757857,6.0,0.24609375,3,3,0.27360308285163776,4,0.26674107142857145,2,True,16.0,1,1,4,132.02,0.0
0,0.1977886977886978,0.21420256111757857,17.8,0.2280130293159609,2,5,0.27360308285163776,3,0.1153588195841717,1,False,16.0,1,1,0,123.50999999999999,0.0
0,0.1977886977886978,0.1448087431693989,8.0,0.15437987857762359,2,3,0.27360308285163776,2,0.14657210401891252,2,True,23.0,1,1,0,117.02000000000001,1.0
13,0.156312625250501,0.21420256111757857,8.0,0.15437987857762359,3,3,0.07575757575991829,3,0.14657210401891252,1,False,14.0,1,1,12,280.41,0.0
0,0.156312625250501,0.1448087431693989,29.0,0.15437987857762359,2,3,0.27360308285163776,2,0.1153588195841717,2,False,22.0,1,1,2,128.86,0.0
11,0.1977886977886978,0.1448087431693989,9.0,0.15437987857762359,2,3,0.27360308285163776,2,0.14657210401891252,5,False,15.0,0,1,4,120.97,1.0
2,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,4,0.1549636803874092,3,0.14657210401891252,2,False,18.0,1,1,5,219.35000000000002,1.0
0,0.156312625250501,0.1448087431693989,24.8,0.24609375,3,4,0.27360308285163776,4,0.14657210401891252,6,False,16.0,0,1,1,125.46000000000001,0.0
0,0.156312625250501,0.19834710743116057,20.6,0.24609375,2,4,0.27360308285163776,2,0.26674107142857145,2,False,12.0,1,1,0,125.63999999999999,1.0
3,0.1977886977886978,0.21420256111757857,28.0,0.17391304347826086,3,3,0.1549636803874092,5,0.14657210401891252,1,False,11.0,2,7,8,184.12,0.0
30,0.156312625250501,0.21420256111757857,35.0,0.2280130293159609,2,4,0.049019607843137254,2,0.1153588195841717,4,False,12.0,0,6,0,241.18,1.0
23,0.156312625250501,0.1448087431693989,35.0,0.15437987857762359,2,4,0.049019607843137254,3,0.14657210401891252,1,False,15.0,2,15,7,270.46,1.0
3,0.1977886977886978,0.1448087431693989,8.8,0.14205186020293123,2,3,0.27360308285163776,2,0.26674107142857145,1,False,14.0,5,6,7,125.63999999999999,0.0
30,0.1977886977886978,0.21420256111757857,34.0,0.2280130293159609,3,4,0.1549636803874092,5,0.14657210401891252,5,False,19.0,13,13,11,202.66,0.0
20,0.156312625250501,0.1448087431693989,8.0,0.14205186020293123,3,3,0.10263929618768329,2,0.1153588195841717,6,False,13.0,0,1,4,150.7,0.0
19,0.156312625250501,0.1448087431693989,8.0,0.15437987857762359,2,3,0.049019607843137254,3,0.14657210401891252,7,False,13.0,2,1,1,278.61,1.0
8,0.156312625250501,0.1448087431693989,28.0,0.15437987857762359,2,5,0.27360308285163776,3,0.26674107142857145,1,False,15.0,2,4,3,142.3,1.0
27,0.156312625250501,0.1448087431693989,14.0,0.15437987857762359,2,3,0.10263929618768329,3,0.26674107142857145,8,False,11.0,1,1,0,137.8,0.0
7,0.156312625250501,0.1448087431693989,8.0,0.15437987857762359,2,4,0.27360308285163776,3,0.1153588195841717,4,False,12.0,5,5,7,127.68,1.0
19,0.156312625250501,0.21420256111757857,16.0,0.2280130293159609,3,4,0.1549636803874092,2,0.14657210401891252,3,True,19.0,1,1,2,190.71,0.0
4,0.156312625250501,0.1448087431693989,15.0,0.15437987857762359,2,3,0.1549636803874092,4,0.1153588195841717,2,False,25.0,1,1,8,206.48000000000002,1.0
0,0.156312625250501,0.1448087431693989,21.0,0.14205186020293123,2,3,0.1549636803874092,3,0.14657210401891252,8,True,12.0,0,4,7,236.10000000000002,1.0
0,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,2,5,0.27360308285163776,2,0.1153588195841717,8,False,13.0,0,1,3,134.08,1.0
3,0.156312625250501,0.21420256111757857,13.0,0.2280130293159609,2,3,0.27360308285163776,4,0.26674107142857145,1,False,14.0,1,1,2,129.83,1.0
8,0.156312625250501,0.1448087431693989,22.0,0.15437987857762359,3,3,0.1549636803874092,3,0.14657210401891252,5,True,12.0,0,1,0,176.32,1.0
0,0.1977886977886978,0.1448087431693989,26.0,0.15437987857762359,3,3,0.1549636803874092,3,0.14657210401891252,4,False,12.0,1,1,0,198.24,1.0
0,0.1977886977886978,0.19834710743116057,29.0,0.17391304347826086,2,3,0.1549636803874092,5,0.1153588195841717,10,True,15.0,1,1,2,199.5,0.0
9,0.1977886977886978,0.1448087431693989,11.0,0.17391304347826086,3,3,0.27360308285163776,3,0.14657210401891252,5,False,17.0,2,2,0,120.93,1.0
9,0.1977886977886978,0.21420256111757857,16.0,0.14205186020293123,2,3,0.1549636803874092,2,0.26674107142857145,2,False,14.0,1,9,7,199.8,1.0
0,0.1977886977886978,0.1448087431693989,10.0,0.24609375,2,4,0.27360308285163776,3,0.26674107142857145,6,False,16.0,1,1,2,138.94,1.0
