Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,CityTier_1,CityTier_2,CityTier_3,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Others,PreferedOrderCat_Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
8.0,5.0,3.0,3,5,2,False,22.0,0.0,1.0,8.0,190.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,9.0,3.0,2,3,2,False,15.0,1.0,2.0,8.0,190.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
1.0,31.0,3.0,5,3,7,True,15.0,1.0,2.0,4.0,145.28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.0,16.0,2.0,5,1,8,False,13.0,0.0,1.0,3.0,134.08,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
23.0,26.0,2.0,3,3,3,True,15.0,3.0,12.0,9.966860265612105,212.45,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
8.0,14.0,2.0,3,3,2,False,12.0,2.0,2.0,9.0,141.48,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,17.0,3.0,6,1,9,False,14.0,1.0,2.0,4.0,159.08,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
28.0,8.0,2.0,5,3,5,False,14.0,4.4144188290112005,9.0,11.0,291.87,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False
6.0,13.0,2.0,3,5,1,False,14.0,1.0,1.0,3.0,143.73,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
7.234703573576841,9.0,2.0,3,1,2,False,21.0,1.0,1.0,0.0,120.61000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
6.0,14.335203048299224,2.0,4,4,7,False,21.0,0.0,1.0,1.0,126.22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
3.0,35.0,4.0,4,1,6,False,23.0,2.0,2.0,8.0,150.14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
1.0,26.0,4.0,4,1,3,False,25.0,3.0,3.0,3.0,148.23,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
10.0,10.0,3.0,4,4,5,True,17.0,1.0,2.0,5.107169174075012,217.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
0.0,29.0,2.0,4,3,2,False,21.0,4.0,5.0,8.0,135.4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
11.0,9.0,2.0,3,2,9,True,12.0,1.0,1.0,0.0,168.61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
5.0,9.0,3.0,3,5,2,False,12.0,6.0,6.0,3.0,167.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
2.0,16.99770619526057,3.0,3,5,8,True,21.0,1.0,2.0,2.0,124.03999999999999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
13.0,8.0,2.0,3,3,1,False,15.386537482227089,3.0,3.0,9.0,294.36,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
6.0,13.637250436561395,2.0,3,2,1,False,14.0,0.0,1.0,2.0,125.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
9.0,16.0,2.0,3,5,8,True,13.0,2.0,5.0,7.0,183.21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
9.0,8.0,2.0,3,4,10,True,11.0,4.0,5.0,12.0,154.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
6.0,31.0,2.0,3,3,2,False,12.0,0.0,1.0,1.0,145.39,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
1.0,20.0,3.0,5,5,6,True,16.0,2.0,3.0,1.0,148.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
20.0,14.0,4.0,4,3,8,False,14.0,1.0,3.1479387840478807,8.0,233.45,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
13.0,32.0,2.0,3,4,2,False,11.0,0.0,2.0,13.0,156.05,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
0.0,8.0,3.0,3,3,2,True,11.0,1.0,1.0,4.0,144.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
1.0,24.0,3.0,5,3,3,False,16.0,3.0,4.0,3.0,168.77,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
9.0,15.0,4.0,4,1,3,False,17.0,2.0,2.0,3.0,150.72,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
10.0,22.0,3.0,6,1,3,False,25.0,5.0,12.0,12.0,179.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,8.0,2.0,4,2,2,True,12.0,2.0,2.0,2.0,138.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
16.0,9.0,4.0,5,4,6,False,15.0,2.0,2.0,1.0,173.41,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
14.0,13.0,2.0,5,3,2,False,15.565580939271253,1.0,5.0,10.0,299.73,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
4.0,11.0,3.0,3,5,1,False,19.0,0.0,1.0,7.0,199.36,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
19.0,27.0,4.0,6,5,4,True,19.0,1.0,3.22771629557314,8.0,233.51,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,9.0,3.0,4,1,2,False,19.0,3.0,3.0,3.0,167.27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
8.0,36.0,3.0,4,3,6,False,14.0,1.0,8.0,8.0,179.29,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
2.0,12.0,4.0,4,1,3,False,15.0,1.0,2.0,3.0,174.08,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
1.0,36.0,4.0,5,4,2,False,12.0,1.0,2.0,5.0,159.79,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
19.0,6.0,2.0,3,2,10,False,15.368915493375974,1.0,2.0,2.0,296.27,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
10.0,27.0,3.0,1,5,2,True,12.0,1.0,1.0,7.0,135.64,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
6.0,7.0,3.0,4,1,3,True,23.0,6.0,8.0,9.0,186.62,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
18.0,32.0,2.0,4,5,2,False,15.0,3.0,4.0,5.0,143.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
4.0,9.0,3.0,3,3,10,False,12.0,1.0,1.9132407883745082,2.0,236.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
3.0,22.0,2.7410510388220244,3,1,2,False,12.0,0.0,1.0,8.0,128.62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
0.0,15.0,3.0,3,5,4,True,17.0,0.0,1.0,3.0,182.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
1.0,21.0,3.0,4,2,2,True,13.0,3.0,8.0,8.0,200.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
11.0,17.0,4.0,4,5,8,False,21.0,2.0,2.0,4.0,159.52,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
6.0,16.0,2.0,3,3,2,False,14.0,0.0,1.0,9.0,154.87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
9.0,30.0,4.0,6,3,2,False,17.0,2.0,2.0,4.0,152.05,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
6.0,21.0,3.0,3,1,1,True,13.0,6.0,8.0,1.0,148.78,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
16.0,33.0,4.0,4,4,7,False,15.0,4.0,6.896409275350184,9.0,260.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
15.0,8.0,4.0,4,1,5,False,23.0,1.0,2.0,1.0,152.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
1.0,24.0,3.0,4,4,2,True,17.0,2.0,2.0,2.0,155.58,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
0.0,35.0,3.0,4,4,1,False,11.0,1.0,1.0,4.0,134.79,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
11.0,32.0,4.0,4,3,5,True,16.0,4.0,11.0,8.0,169.49,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
1.0,9.0,3.0,5,3,3,False,14.0,2.0,2.0,3.0,145.44,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
18.0,24.0,4.0,6,3,4,False,14.0,2.0,2.0,1.0,147.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
26.0,13.0,3.0,4,1,8,True,18.0,0.0,1.0,3.7934254412018023,209.33999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,14.0,3.0,3,1,2,False,21.0,1.0,1.0,2.0,133.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
7.0,6.0,2.6164253822391608,3,1,2,False,12.0,1.0,8.0,8.0,126.91,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
5.0,6.0,3.0,3,2,1,False,12.0,0.0,1.0,2.0,123.13999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
28.0,20.0,3.0,2,4,9,False,11.0,0.7116264265923553,2.0,15.0,287.22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
11.0,26.0,3.0,4,4,3,True,14.0,1.0,2.0,10.0,201.42,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
19.0,19.0,2.0,3,4,7,False,14.0,1.0,1.0,9.0,155.62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
19.0,7.0,4.0,3,2,2,False,16.022116942021654,2.0,2.0,8.0,317.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False
6.0,11.0,3.0,3,4,7,False,11.0,7.0,8.0,8.042252336012442,218.77999999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
3.0,6.0,3.0,4,2,2,False,20.0,1.0,2.0,2.0,168.42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
17.0,9.0,4.0,5,1,2,False,17.0,2.0,2.0,5.443696368426844,226.69,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
7.0,8.0,2.0,4,5,7,False,13.0,0.0,5.0,9.0,159.57,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
18.0,10.0,2.0,5,3,5,False,21.0,1.0,1.0,3.0,197.56,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
10.0,30.0,3.0,2,1,6,False,18.0,1.0,2.0,4.0,150.71,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
14.0,9.0,4.0,5,3,8,False,23.0,2.0,2.0,1.0,159.48,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
12.0,30.0,2.0,4,1,1,False,11.0,3.0,9.0,8.506834384543739,220.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
0.0,15.0,2.0,3,1,2,False,13.0,0.0,1.0,0.0,110.81,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.0,9.0,2.0,4,2,2,True,11.0,3.0,3.0,7.0,203.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
21.0,10.0,3.0,4,3,8,False,14.0,1.0,4.0,5.893733773803591,209.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
10.0,9.0,4.0,4,4,6,True,23.0,1.0,2.0,1.0,194.62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
5.0,8.0,2.0,3,4,1,True,13.0,0.0,1.0,2.0,140.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
8.0,13.0,3.0,4,3,3,False,15.0,1.0,3.0,11.0,173.09,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
15.0,16.0,4.0,4,5,3,False,21.0,2.0,2.0,5.0,147.89,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
6.0,20.0,2.775988802904065,3,4,2,False,13.0,1.0,1.0,6.0,127.56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
6.0,7.0,4.0,5,4,8,False,21.0,2.0,2.0,3.0,148.32,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1.0,31.0,3.0,5,3,7,True,15.0,1.0,2.0,4.0,145.28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
7.0,6.0,3.0,4,5,1,False,20.0,1.0,4.0,9.0,153.43,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
7.0,20.0,3.0,4,2,5,False,19.0,2.0,2.0,3.0,159.52,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
3.0,7.0,3.0,5,2,5,False,15.0,1.32928001903979,2.0,8.0,286.24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
9.0,24.0,3.0,3,2,3,False,20.0,1.0,1.0,9.0,177.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
27.0,23.0,2.0,3,3,9,False,11.0,1.0,1.0,8.0,207.39,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
2.0,8.0,3.0,4,4,3,False,19.0,1.0,1.0,0.0,166.44,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
7.0,35.0,2.0,3,4,4,False,12.0,1.0,1.0,3.0,192.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
20.0,7.0,4.0,4,5,3,False,26.0,9.0,16.0,13.590559627653905,229.53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
2.0,7.0,4.0,5,3,3,False,15.0,1.0,2.0,1.0,140.63,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
3.0,14.0,3.0,4,2,3,True,12.0,1.0,2.0,1.0,191.23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,16.0,4.0,5,3,2,True,18.0,2.0,2.0,1.0,158.88,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
21.0,8.0,2.0,3,2,3,False,14.0,4.0,6.0,7.0,140.51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
0.0,13.0,3.0,3,1,2,True,21.0,1.0,1.0,2.0,122.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
12.0,6.0,2.0,3,3,2,True,14.0,0.0,1.0,6.0,291.97,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
1.0,26.0,3.0,5,4,3,True,19.0,1.0,2.0,1.0,149.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
0.0,22.0,2.5848282559527425,1,5,2,False,16.0,3.0,15.0,14.0,127.43,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
28.0,27.0,3.0,4,3,5,False,13.0,1.0,2.0,4.0,173.69,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
27.0,30.0,4.0,4,1,8,False,19.0,2.4460028274998007,4.0,9.0,267.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
0.0,15.095048053418635,2.0,4,5,8,False,11.0,1.0,1.0,0.0,125.61000000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
15.0,13.0,4.0,5,4,8,True,16.0,2.0,2.0,3.0,185.32,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
11.0,28.0,3.0,4,2,7,False,16.0,2.0,2.0,1.0,154.73,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
19.0,27.0,4.0,4,1,2,True,15.0,3.0,6.4482182375455395,11.0,259.96,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
27.0,8.0,3.0,5,3,6,True,21.0,2.0,3.9258763010490876,3.0,254.64999999999998,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
0.0,16.185937676875575,3.0,4,4,6,False,16.0,0.0,1.0,1.0,125.46000000000001,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
10.0,13.0,1.0,3,3,5,False,13.0,0.0,1.0460012590879295,2.0,236.64,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
11.0,34.0,4.0,2,3,6,True,13.0,1.0,2.0,4.0,188.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
