Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,CityTier
False,0.0,6.0,3.0,3,4,1,True,13.0,0.0,1.0,4.0,163.49,Computer,E wallet,Male,Laptop & Accessory,Divorced,3
False,27.0,26.0,2.0,3,3,4,False,12.0,1.0,1.0,3.0,148.69,Computer,Debit Card,Female,Laptop & Accessory,Single,1
False,16.0,13.0,2.0,3,5,9,False,16.0,1.0,1.0,0.0,199.85,Phone,Debit Card,Female,Fashion,Divorced,1
False,18.0,14.0,3.0,3,2,10,False,14.0,7.0,9.0,8.0,136.97,Phone,UPI,Male,Laptop & Accessory,Divorced,1
False,13.0,6.0,2.0,5,2,3,True,22.0,1.0,1.0,2.0,174.57,Phone,CC,Male,Laptop & Accessory,Divorced,3
True,3.4,14.0,3.0,5,5,2,True,11.0,1.0,1.0,7.0,121.19,Phone,UPI,Male,Phone,Divorced,1
False,2.0,15.0,1.0,4,2,1,False,17.0,2.0,2.0,2.0,139.83,Phone,UPI,Male,Phone,Single,1
False,3.0,11.0,1.0,4,3,2,False,13.0,0.0,1.0,2.0,161.18,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,0.0,14.0,2.0,3,4,2,False,18.0,0.0,1.0,7.0,162.14,Phone,E wallet,Female,Laptop & Accessory,Divorced,3
False,10.0,11.0,3.0,3,2,8,False,16.0,0.0,1.0,4.0,163.47,Phone,CC,Male,Laptop & Accessory,Married,1
False,11.0,21.0,3.0,4,2,1,True,14.0,1.0,2.0,8.4,215.10000000000002,Phone,Debit Card,Male,Fashion,Married,1
False,4.0,13.0,2.0,3,2,2,True,14.0,2.0,4.0,10.0,171.43,Phone,CC,Female,Fashion,Single,1
False,2.0,16.0,2.0,4,4,2,True,14.0,0.0,1.0,7.0,182.68,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,8.0,11.0,3.0,3,4,1,False,13.0,0.0,1.0,13.0,180.95,Phone,COD,Male,Fashion,Single,1
False,0.0,32.0,2.8,3,2,2,False,12.0,1.0,1.0,2.0,129.04,Phone,Debit Card,Male,Phone,Married,1
False,14.0,12.0,3.0,4,4,7,True,15.0,1.0,1.0,2.0,160.32,Phone,CC,Male,Laptop & Accessory,Single,1
False,20.0,10.0,3.0,3,3,4,False,19.0,0.0,1.0,0.0,129.76,Computer,CC,Male,Laptop & Accessory,Single,3
False,15.0,29.0,2.0,3,2,3,False,14.0,0.0,4.0,0.0,259.92,Phone,Debit Card,Female,Grocery,Single,1
False,2.0,8.0,3.0,3,3,2,False,14.0,1.0,1.0,2.0,146.49,Computer,Debit Card,Male,Laptop & Accessory,Divorced,3
False,15.0,8.0,2.2,3,3,1,True,11.0,1.0,1.0,0.0,126.96000000000001,Phone,COD,Male,Phone,Married,2
False,5.0,18.2,3.0,3,4,2,False,13.0,0.0,1.0,7.0,123.69999999999999,Phone,CC,Female,Phone,Divorced,1
False,21.0,35.0,3.0,3,3,4,False,21.0,0.0,1.0,4.6,225.04000000000002,Phone,CC,Female,Fashion,Divorced,3
False,10.0,12.0,2.0,2,5,5,True,13.0,2.0,6.0,7.0,159.74,Phone,CC,Male,Laptop & Accessory,Married,1
False,3.0,31.0,2.0,3,3,8,True,12.0,1.0,2.0,2.0,147.36,Computer,COD,Female,Laptop & Accessory,Divorced,3
False,0.0,6.0,2.0,3,3,2,False,17.0,2.0,7.0,7.0,152.96,Phone,Debit Card,Male,Laptop & Accessory,Divorced,3
False,15.0,8.0,3.0,4,2,4,False,23.0,0.0,1.0,0.0,167.81,Phone,UPI,Male,Laptop & Accessory,Single,1
True,1.4,6.0,2.0,4,4,2,True,11.0,1.0,1.0,2.0,121.74000000000001,Computer,COD,Female,Phone,Single,3
False,9.0,6.0,2.0,3,2,5,False,15.0,1.0,1.0,0.0,166.53,Computer,CC,Female,Laptop & Accessory,Single,3
False,9.0,9.0,2.0,4,2,5,False,11.0,0.0,1.0,12.0,196.99,Computer,CC,Male,Fashion,Divorced,3
False,30.0,6.0,2.0,3,3,3,False,11.0,1.0,1.0,2.0,167.55,Phone,CC,Male,Laptop & Accessory,Divorced,1
False,7.6,16.0,2.0,2,3,4,True,13.0,0.0,1.0,7.0,122.13,Phone,Debit Card,Female,Phone,Divorced,1
False,0.0,25.6,2.0,3,2,2,False,24.0,0.0,2.0,2.0,126.1,Computer,CC,Male,Phone,Single,3
True,0.0,11.0,2.6,3,3,2,True,13.0,1.0,1.0,0.0,128.51,Phone,E wallet,Female,Phone,Single,3
False,10.0,16.0,3.0,3,5,7,False,20.0,1.0,1.0,3.0,134.52,Phone,CC,Female,Phone,Divorced,1
False,19.0,13.0,1.0,3,3,3,False,14.0,0.0,1.0,0.0,152.58,Computer,CC,Female,Laptop & Accessory,Divorced,1
True,4.0,10.0,2.0,3,4,2,False,18.0,7.0,7.0,7.0,193.55,Computer,E wallet,Male,Laptop & Accessory,Single,3
False,23.0,16.0,3.0,4,2,7,False,15.0,0.0,1.0,3.0,204.96,Phone,COD,Male,Fashion,Single,1
True,3.0,28.0,3.0,4,3,3,True,12.0,1.0,1.0,0.0,163.8,Phone,E wallet,Male,Laptop & Accessory,Divorced,3
False,4.0,14.4,2.0,4,4,1,True,16.0,1.0,2.0,2.0,126.57,Phone,Debit Card,Male,Phone,Single,1
True,0.0,18.0,2.6,2,4,2,False,15.0,0.0,1.0,0.0,127.16,Phone,Debit Card,Female,Phone,Single,3
False,13.0,29.0,2.0,3,2,10,False,16.0,1.0,1.0,2.0,122.00999999999999,Phone,Debit Card,Male,Phone,Single,1
False,8.0,15.0,3.0,4,4,10,False,19.0,1.0,1.0,0.0,165.4,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,0.0,6.0,2.0,3,4,2,False,11.0,0.0,1.0,4.0,138.16,Phone,CC,Male,Phone,Married,1
False,1.0,15.0,3.0,3,2,2,False,16.0,1.0,1.0,7.0,152.53,Phone,Debit Card,Male,Laptop & Accessory,Single,3
False,22.0,13.0,2.0,4,3,9,False,24.0,1.0,1.0,0.0,145.0,Phone,UPI,Male,Fashion,Single,1
False,24.0,20.0,2.0,3,2,5,False,11.0,0.0,1.0,7.0,149.36,Phone,Debit Card,Female,Laptop & Accessory,Divorced,3
False,9.0,18.6,3.0,3,3,5,False,13.0,1.0,2.0,2.0,125.43,Phone,Debit Card,Female,Phone,Divorced,1
True,0.0,25.0,3.0,2,2,9,True,13.0,1.0,1.0,4.0,153.04,Computer,E wallet,Male,Laptop & Accessory,Single,3
False,28.0,8.0,3.0,3,2,3,True,13.0,1.6,1.0,2.0,266.59,Phone,Debit Card,Female,Grocery,Single,1
False,0.0,16.0,3.0,3,3,2,True,12.0,0.0,1.0,3.0,142.6,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,3.0,18.0,3.0,3,4,2,False,18.0,1.0,1.0,0.0,124.75999999999999,Phone,COD,Male,Phone,Divorced,3
True,0.0,9.0,2.4,3,5,1,False,22.0,0.0,1.0,4.0,131.02,Computer,COD,Male,Phone,Single,1
False,5.2,17.0,2.0,3,4,2,False,13.0,1.0,1.0,2.0,122.44,Phone,CC,Female,Phone,Divorced,1
False,9.0,8.0,3.0,4,3,2,False,13.0,9.0,9.0,0.0,175.96,Phone,CC,Male,Fashion,Divorced,3
False,10.0,20.0,2.2,3,5,2,False,12.0,3.0,12.0,17.0,130.34,Phone,Debit Card,Female,Phone,Married,1
False,13.0,8.0,2.0,3,4,8,False,12.0,0.0,1.0,3.0,157.15,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,15.0,23.8,3.0,3,5,4,False,16.0,1.0,1.0,2.0,125.75999999999999,Phone,Debit Card,Female,Phone,Married,1
False,10.0,16.0,2.0,3,4,3,True,12.0,0.0,1.0,1.0,141.97,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,16.0,18.0,2.0,4,4,2,False,11.0,0.0,5.2,9.0,243.36,Phone,Debit Card,Male,Grocery,Married,1
False,13.0,8.0,3.0,4,3,7,False,22.0,1.0,1.0,0.0,134.48,Phone,CC,Female,Laptop & Accessory,Divorced,1
False,27.0,11.0,2.0,3,5,5,False,13.2,1.0,1.0,2.0,294.06,Phone,CC,Male,Others,Divorced,1
False,7.0,10.0,3.0,3,3,10,False,15.0,1.0,1.0,2.0,165.38,Computer,E wallet,Female,Laptop & Accessory,Divorced,3
False,4.0,13.0,2.0,3,5,2,False,12.0,3.0,3.0,12.0,143.06,Phone,CC,Female,Laptop & Accessory,Divorced,1
False,7.4,27.0,3.0,3,2,8,False,20.0,0.0,1.0,2.0,122.58000000000001,Computer,CC,Male,Phone,Divorced,1
False,16.0,14.0,3.0,3,3,5,True,14.0,0.0,1.0,2.0,145.22,Phone,UPI,Female,Laptop & Accessory,Married,1
False,0.0,10.0,2.0,4,2,2,True,11.0,0.0,1.0,3.0,144.87,Phone,Debit Card,Female,Laptop & Accessory,Single,3
False,10.0,31.0,3.0,3,3,4,True,15.0,3.0,10.0,7.0,144.49,Computer,CC,Female,Laptop & Accessory,Divorced,1
False,13.4,6.0,3.0,4,5,2,False,12.0,0.0,3.0,2.0,122.18,Phone,Debit Card,Male,Phone,Divorced,1
False,12.0,6.0,2.0,3,3,2,True,14.0,0.0,1.0,6.0,291.97,Computer,Debit Card,Male,Others,Married,1
False,29.0,12.0,2.0,2,5,10,False,11.0,2.0,2.8,7.0,232.12,Computer,Debit Card,Female,Grocery,Divorced,3
False,3.0,18.0,2.0,3,3,1,False,11.0,3.0,4.0,4.0,165.77,Phone,COD,Female,Laptop & Accessory,Single,3
False,14.0,6.0,2.0,2,5,2,False,16.0,1.0,1.0,7.0,183.92,Phone,E wallet,Male,Fashion,Divorced,3
False,1.0,23.0,3.0,3,5,2,False,12.0,0.0,1.0,8.0,145.58,Phone,CC,Male,Laptop & Accessory,Married,1
True,0.0,9.0,3.0,3,5,6,False,13.0,1.0,1.0,2.0,140.31,Phone,CC,Male,Phone,Divorced,1
False,25.0,9.0,2.0,4,3,3,True,14.0,0.0,1.0,4.0,179.69,Phone,CC,Male,Fashion,Divorced,1
False,18.0,12.2,3.0,3,2,4,False,21.0,1.0,1.0,2.0,126.53999999999999,Phone,Debit Card,Male,Phone,Divorced,1
False,25.0,10.0,1.0,3,2,3,False,13.0,1.6,1.0,4.0,265.55,Phone,Debit Card,Female,Grocery,Divorced,1
False,15.0,35.0,3.0,3,3,3,False,11.0,1.0,1.0,2.0,145.56,Computer,Debit Card,Female,Laptop & Accessory,Married,1
False,3.0,8.0,2.0,5,2,3,False,20.0,0.0,1.0,2.0,160.91,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,30.0,13.0,2.0,3,5,6,False,13.0,0.0,11.0,10.0,295.66,Phone,Debit Card,Female,Others,Divorced,1
False,19.0,24.0,2.0,3,3,3,False,14.0,0.0,1.0,8.0,148.1,Phone,CC,Female,Laptop & Accessory,Married,1
False,15.0,34.0,2.0,4,2,1,False,11.0,0.0,1.0,4.0,145.23,Computer,COD,Female,Laptop & Accessory,Divorced,1
True,0.0,6.0,3.0,3,4,2,True,16.0,1.0,1.0,4.0,132.02,Phone,COD,Female,Phone,Single,3
True,0.0,17.8,2.0,5,3,1,False,16.0,1.0,1.0,0.0,123.50999999999999,Computer,E wallet,Female,Phone,Married,3
False,0.0,8.0,2.0,3,2,2,True,23.0,1.0,1.0,0.0,117.02000000000001,Computer,Debit Card,Male,Phone,Divorced,1
False,13.0,8.0,3.0,3,3,1,False,14.0,1.0,1.0,12.0,280.41,Phone,Debit Card,Female,Others,Divorced,3
False,0.0,29.0,2.2,3,2,2,False,22.0,1.0,1.0,2.0,128.86,Phone,Debit Card,Female,Phone,Married,1
False,11.6,9.0,2.0,3,2,5,False,15.0,0.0,1.0,4.0,120.97,Computer,Debit Card,Male,Phone,Divorced,1
False,2.0,9.0,3.0,4,3,2,False,18.0,1.0,1.0,5.6,219.35000000000002,Phone,CC,Male,Fashion,Divorced,1
True,0.0,24.8,3.0,4,4,6,False,16.0,0.0,1.0,1.0,125.46000000000001,Phone,COD,Female,Phone,Divorced,1
True,0.0,20.6,2.0,4,2,2,False,12.0,1.0,1.0,0.0,125.63999999999999,Phone,COD,Male,Phone,Single,2
False,3.0,28.0,3.0,3,5,1,False,11.0,2.0,7.0,8.0,184.12,Computer,UPI,Female,Fashion,Divorced,3
False,30.0,35.0,2.0,4,2,4,False,12.0,0.0,6.0,0.0,241.18,Phone,E wallet,Male,Grocery,Married,3
False,23.0,35.0,2.0,4,3,1,False,15.0,2.4,15.0,7.0,270.46,Phone,Debit Card,Male,Grocery,Divorced,1
False,3.0,8.8,2.0,3,2,1,False,14.0,5.0,6.0,7.0,125.63999999999999,Computer,CC,Female,Phone,Single,1
False,30.0,34.0,3.0,4,5,5,False,19.0,13.0,13.0,11.0,202.66,Computer,E wallet,Female,Fashion,Divorced,3
False,20.0,8.0,3.0,3,2,6,False,13.0,0.0,1.0,4.0,150.7,Phone,CC,Female,Laptop & Accessory,Married,1
False,19.0,8.0,2.0,3,3,7,False,13.0,2.2,1.0,1.0,278.61,Phone,Debit Card,Male,Grocery,Divorced,1
False,8.0,28.0,2.0,5,3,1,False,15.0,2.0,4.0,3.0,142.3,Phone,Debit Card,Male,Phone,Single,1
False,27.0,14.0,2.0,3,3,8,False,11.0,1.0,1.0,0.0,137.8,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,7.0,8.0,2.8,4,3,4,False,12.0,5.0,5.0,7.0,127.68,Phone,Debit Card,Male,Phone,Married,1
False,19.0,16.0,3.0,4,2,3,True,19.0,1.0,1.0,2.0,190.71,Phone,E wallet,Female,Fashion,Divorced,3
False,4.0,15.0,2.0,3,4,2,False,25.0,1.0,1.0,8.0,206.48000000000002,Phone,Debit Card,Male,Fashion,Married,1
True,0.0,21.0,2.0,3,3,8,True,12.0,0.0,4.2,7.0,236.10000000000002,Phone,CC,Male,Fashion,Divorced,1
True,0.0,16.0,2.0,5,2,8,False,13.0,0.0,1.0,3.0,134.08,Phone,CC,Male,Phone,Married,1
False,3.0,13.0,2.6,3,4,1,False,14.0,1.0,1.0,2.0,129.83,Phone,E wallet,Male,Phone,Single,3
False,8.0,22.0,3.0,3,3,5,True,12.0,0.0,1.0,0.0,176.32,Phone,Debit Card,Male,Fashion,Divorced,1
True,0.0,26.0,3.0,3,3,4,False,12.0,1.0,1.0,0.0,198.24,Computer,Debit Card,Male,Fashion,Divorced,1
True,0.0,29.0,2.0,3,5,10,True,15.0,1.0,1.0,2.0,199.5,Computer,UPI,Female,Fashion,Married,2
False,9.4,11.0,3.0,3,3,5,False,17.0,2.0,2.0,0.0,120.93,Computer,UPI,Male,Phone,Divorced,1
False,9.0,16.0,2.0,3,2,2,False,14.0,1.0,9.0,7.0,199.8,Computer,CC,Male,Fashion,Single,3
True,0.0,10.0,2.0,4,3,6,False,16.0,1.0,1.0,2.0,138.94,Computer,COD,Male,Phone,Single,1
False,21.0,8.0,2.0,3,2,3,False,14.0,4.0,6.0,7.0,140.51,Phone,E wallet,Female,Laptop & Accessory,Divorced,3
False,28.0,24.0,2.0,3,4,4,False,23.0,0.8,7.0,7.0,268.35,Phone,Debit Card,Female,Grocery,Single,3
False,14.0,16.0,2.0,3,2,8,False,14.0,0.0,1.0,10.0,162.3,Computer,Debit Card,Male,Laptop & Accessory,Single,3
False,8.0,6.0,2.0,3,3,10,False,11.0,3.0,6.0,9.0,147.17,Phone,E wallet,Male,Laptop & Accessory,Divorced,3
False,13.0,12.0,3.0,3,3,8,False,15.0,4.0,10.8,13.0,232.37,Phone,Debit Card,Female,Grocery,Single,1
False,12.0,14.0,2.0,3,3,2,False,11.0,0.0,1.0,7.0,137.55,Computer,Debit Card,Female,Phone,Divorced,1
False,4.0,8.0,3.0,3,2,5,True,13.0,1.0,1.0,5.0,165.82,Phone,Debit Card,Male,Laptop & Accessory,Single,3
False,15.0,30.0,2.0,3,5,2,True,21.0,4.0,5.0,8.0,174.06,Phone,CC,Male,Fashion,Divorced,1
False,18.0,8.0,3.0,3,4,1,False,19.0,3.0,3.0,7.0,148.05,Phone,UPI,Male,Laptop & Accessory,Divorced,3
True,0.0,23.0,2.8,3,3,1,True,11.0,0.0,1.0,0.0,127.41,Computer,Debit Card,Female,Phone,Married,2
False,2.0,25.0,2.0,3,2,5,False,12.0,0.0,1.0,2.0,142.62,Phone,COD,Male,Laptop & Accessory,Married,1
False,6.0,6.0,3.0,2,3,5,False,19.0,3.4,1.0,5.0,261.84,Phone,CC,Female,Grocery,Married,1
False,0.0,13.0,2.0,4,2,10,False,21.0,1.0,1.0,4.4,215.57,Phone,Debit Card,Male,Fashion,Married,3
True,1.6,11.0,3.0,3,4,2,True,14.0,1.0,1.0,0.0,118.78,Computer,E wallet,Male,Phone,Single,3
False,13.0,34.0,2.0,5,5,4,False,15.0,1.0,1.0,3.2,209.32,Computer,UPI,Male,Fashion,Married,3
False,14.0,8.0,3.0,4,3,3,True,17.0,0.0,1.0,7.0,168.11,Computer,UPI,Female,Laptop & Accessory,Single,1
False,0.0,35.0,2.0,3,3,6,False,12.0,1.0,1.0,0.0,143.06,Phone,CC,Male,Laptop & Accessory,Married,3
False,8.0,6.0,3.0,3,3,2,False,16.0,0.0,1.0,3.0,148.59,Phone,CC,Female,Laptop & Accessory,Single,3
False,7.0,27.0,3.0,2,2,2,False,12.0,5.0,5.0,7.0,153.37,Phone,Debit Card,Male,Laptop & Accessory,Single,3
True,0.0,9.2,3.0,5,2,2,True,18.0,1.0,1.0,0.0,123.4,Phone,COD,Male,Phone,Single,1
False,10.0,6.0,2.0,3,2,5,False,17.0,1.0,1.0,2.0,174.91,Phone,COD,Female,Fashion,Single,1
False,19.0,24.0,2.0,3,3,6,False,11.0,1.0,1.0,2.0,205.27,Computer,CC,Female,Fashion,Divorced,1
False,14.0,8.0,3.0,3,5,8,False,16.0,3.4,11.0,8.0,265.95,Phone,Debit Card,Female,Grocery,Divorced,3
False,10.0,15.0,3.0,3,4,2,False,13.0,6.0,7.0,7.0,188.34,Computer,CC,Male,Fashion,Married,3
False,25.0,12.0,3.0,3,5,4,True,12.0,2.0,6.0,9.0,155.77,Phone,COD,Male,Laptop & Accessory,Married,1
True,0.0,17.0,2.0,2,3,9,False,12.0,1.0,1.0,2.0,147.07,Computer,UPI,Male,Laptop & Accessory,Divorced,3
False,0.0,13.8,2.0,3,2,1,False,13.0,0.0,2.0,1.0,124.0,Computer,CC,Male,Phone,Divorced,3
False,11.0,16.0,3.0,3,3,4,False,19.0,1.0,1.0,0.0,198.24,Phone,CC,Female,Laptop & Accessory,Divorced,1
False,10.0,6.0,3.0,3,4,7,False,12.0,3.0,4.0,3.0,164.47,Phone,Debit Card,Female,Laptop & Accessory,Divorced,1
False,22.0,24.0,2.0,4,3,2,True,15.8,0.0,1.0,9.0,295.02,Phone,Debit Card,Male,Others,Married,1
False,0.0,29.0,3.0,2,2,2,True,11.0,0.0,1.0,4.0,127.25,Phone,CC,Male,Phone,Divorced,1
False,0.0,34.0,3.0,3,4,2,False,20.0,1.0,1.0,4.0,162.72,Phone,E wallet,Male,Laptop & Accessory,Divorced,3
False,0.0,23.0,3.0,4,4,2,False,21.0,1.0,1.0,0.0,121.27000000000001,Phone,UPI,Male,Phone,Divorced,1
False,23.0,9.0,2.0,3,4,2,False,11.0,6.0,10.0,7.0,282.0,Computer,CC,Male,Others,Divorced,2
False,4.8,19.0,2.0,3,3,2,False,11.0,1.0,1.0,6.0,120.96000000000001,Phone,CC,Male,Phone,Divorced,3
True,0.0,13.0,2.6,3,3,2,True,16.0,0.0,1.0,2.0,128.86,Computer,Debit Card,Female,Phone,Divorced,1
True,0.0,18.0,3.0,4,5,2,False,18.0,1.0,1.0,0.0,120.33000000000001,Computer,Debit Card,Male,Phone,Divorced,3
False,7.0,6.0,2.0,4,2,2,True,13.0,0.0,1.0,3.0,136.22,Phone,Debit Card,Male,Phone,Divorced,1
True,0.0,19.0,2.0,3,5,3,False,17.0,0.0,1.0,2.0,142.33,Phone,CC,Male,Laptop & Accessory,Married,3
False,8.0,31.0,2.0,4,2,5,False,14.0,0.0,1.0,2.0,136.81,Phone,UPI,Male,Laptop & Accessory,Single,1
False,4.0,12.0,3.0,2,2,5,False,22.0,3.0,5.0,7.0,154.6,Phone,CC,Male,Laptop & Accessory,Married,3
False,17.4,12.0,3.0,4,3,1,False,12.0,1.0,1.0,3.0,121.87,Phone,CC,Female,Phone,Married,1
False,10.0,8.0,3.0,3,3,5,True,11.0,0.0,1.0,0.0,196.02,Phone,E wallet,Male,Laptop & Accessory,Divorced,3
False,0.0,6.0,2.6,4,4,2,False,13.0,1.0,1.0,0.0,128.36,Phone,Debit Card,Female,Phone,Single,1
False,15.0,8.0,2.0,3,2,2,False,13.0,2.0,2.0,2.0,140.89,Phone,Debit Card,Female,Laptop & Accessory,Divorced,1
False,16.0,12.0,2.0,4,2,5,True,14.0,1.0,1.0,0.0,266.27,Phone,UPI,Male,Grocery,Married,1
False,11.0,12.8,2.0,3,5,4,False,17.0,1.0,1.0,0.0,126.19,Phone,Debit Card,Female,Phone,Single,1
False,16.0,15.0,3.0,3,3,4,True,13.0,2.0,4.0,7.0,156.79,Computer,CC,Male,Laptop & Accessory,Married,1
False,21.0,6.0,2.0,4,5,8,False,11.0,0.0,3.2,2.0,254.01999999999998,Phone,Debit Card,Female,Grocery,Divorced,1
False,17.0,6.0,2.0,4,3,5,False,11.0,1.0,1.0,2.0,159.85,Phone,Debit Card,Female,Laptop & Accessory,Single,2
False,7.0,18.8,2.0,3,3,2,True,18.0,1.0,1.0,6.0,125.78999999999999,Phone,COD,Female,Phone,Married,3
True,0.0,8.0,2.6,3,5,1,False,11.0,0.0,1.0,2.0,130.41,Phone,E wallet,Male,Phone,Married,3
False,0.0,28.0,2.0,3,3,2,False,11.0,1.0,1.0,2.0,134.47,Phone,COD,Male,Phone,Single,3
False,17.0,9.0,2.0,3,2,5,True,14.4,1.0,1.0,1.0,295.13,Phone,UPI,Male,Others,Divorced,1
False,0.0,12.0,2.0,3,3,1,False,20.0,2.0,2.0,2.0,127.72999999999999,Phone,CC,Male,Phone,Divorced,1
False,6.0,14.0,2.0,3,3,1,False,12.0,1.0,1.0,2.0,171.04,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,5.0,15.0,3.0,3,2,2,True,12.0,1.0,1.0,5.0,163.22,Phone,Debit Card,Female,Laptop & Accessory,Divorced,1
False,0.0,9.0,3.0,3,3,2,False,20.0,1.0,1.0,0.0,120.83000000000001,Computer,CC,Female,Phone,Married,1
False,26.0,6.0,2.0,3,5,8,False,20.0,6.0,8.0,10.0,183.81,Phone,CC,Female,Laptop & Accessory,Single,3
False,7.0,6.0,2.6,3,2,2,False,12.0,6.0,8.0,8.0,126.91,Phone,Debit Card,Male,Phone,Divorced,1
True,8.0,32.0,3.0,3,5,3,False,14.0,0.0,1.0,0.0,142.86,Computer,Debit Card,Female,Laptop & Accessory,Divorced,3
False,0.0,12.0,3.0,3,2,2,True,13.0,0.0,1.0,2.0,126.59,Phone,Debit Card,Female,Phone,Divorced,1
False,10.0,9.0,2.0,3,3,2,False,15.0,6.0,7.0,8.0,194.34,Phone,UPI,Male,Fashion,Divorced,1
False,2.0,9.0,3.0,3,3,2,False,14.0,0.0,1.0,2.0,155.61,Phone,CC,Female,Laptop & Accessory,Divorced,3
False,8.0,12.0,2.0,5,2,2,False,13.0,11.0,11.0,8.0,166.46,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,6.0,12.0,1.0,3,2,4,False,23.0,4.0,4.0,7.0,177.25,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,27.0,25.0,2.0,3,4,3,False,15.0,3.0,7.0,1.0,207.25,Phone,CC,Male,Fashion,Divorced,2
False,9.0,15.0,2.0,4,4,3,True,11.0,1.0,1.0,2.0,188.47,Phone,CC,Male,Laptop & Accessory,Married,1
False,6.6,9.0,2.0,4,2,1,False,13.0,0.0,1.0,1.0,120.44999999999999,Phone,CC,Male,Phone,Single,1
True,0.0,16.0,2.0,3,3,2,True,11.0,0.0,1.0,1.0,110.09,Phone,CC,Male,Phone,Single,1
True,0.0,9.0,3.0,3,5,2,True,11.0,9.0,9.0,7.0,133.48,Computer,Debit Card,Male,Phone,Single,1
False,0.8,9.0,2.0,4,3,2,False,18.0,1.0,1.0,0.0,112.81,Computer,Debit Card,Male,Phone,Divorced,1
False,0.0,10.0,2.4,2,5,3,False,16.0,0.0,1.0,2.0,128.19,Phone,CC,Male,Phone,Divorced,1
False,0.0,14.0,2.0,2,4,1,False,22.0,0.0,1.0,2.0,148.51,Phone,Debit Card,Male,Laptop & Accessory,Divorced,3
False,11.0,13.0,2.0,4,2,1,False,20.0,1.0,1.0,5.0,140.28,Phone,E wallet,Female,Laptop & Accessory,Single,3
False,2.0,6.0,2.6,5,2,2,False,18.0,2.0,2.0,8.0,127.19999999999999,Computer,Debit Card,Male,Phone,Married,1
False,21.0,8.0,2.0,2,4,4,False,12.0,2.0,2.0,2.0,181.2,Phone,E wallet,Male,Laptop & Accessory,Divorced,3
False,0.0,9.0,3.0,2,2,2,True,20.0,1.0,1.0,4.0,146.47,Computer,CC,Female,Laptop & Accessory,Married,3
False,10.0,16.0,3.0,2,2,4,False,17.0,1.0,1.0,0.0,146.8,Phone,Debit Card,Male,Phone,Single,1
False,23.0,34.0,3.0,2,3,2,True,11.0,3.0,3.0,8.0,132.21,Phone,CC,Male,Phone,Divorced,1
False,7.0,15.0,2.0,4,4,2,False,14.0,4.0,7.0,7.0,186.21,Phone,CC,Female,Fashion,Single,1
True,0.0,9.0,3.0,3,3,10,False,14.0,1.0,2.0,0.0,145.77,Phone,Debit Card,Female,Laptop & Accessory,Single,3
False,12.0,8.0,3.0,4,3,2,False,11.0,2.0,11.0,10.0,145.53,Phone,COD,Female,Laptop & Accessory,Single,1
False,5.0,16.0,2.0,3,2,2,False,12.0,0.0,1.0,8.0,153.96,Phone,E wallet,Male,Laptop & Accessory,Single,3
True,13.0,14.0,2.0,3,3,4,True,14.0,1.0,1.0,3.0,167.96,Computer,COD,Male,Laptop & Accessory,Divorced,3
False,11.0,6.0,2.0,2,2,1,False,13.0,1.0,1.0,8.0,176.25,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,0.0,6.0,3.0,3,5,2,False,11.0,1.0,1.0,7.0,174.12,Phone,Debit Card,Female,Fashion,Divorced,1
False,5.0,9.0,2.0,3,2,4,False,15.0,3.0,7.0,5.0,211.58999999999997,Phone,Debit Card,Female,Fashion,Single,1
False,20.0,20.0,2.0,3,5,3,False,12.0,0.0,1.0,7.0,149.6,Phone,E wallet,Male,Laptop & Accessory,Single,3
False,13.0,11.0,2.0,4,5,6,True,21.0,0.0,1.0,12.0,204.75,Computer,Debit Card,Male,Fashion,Divorced,3
False,26.0,13.0,2.0,2,3,4,False,19.0,0.0,8.2,3.0,248.14,Phone,Debit Card,Male,Grocery,Divorced,1
False,14.0,16.0,3.0,4,2,4,False,15.0,6.8,12.0,6.0,291.41,Phone,UPI,Male,Others,Married,2
False,30.0,22.0,2.0,3,5,9,False,14.0,1.0,2.0,2.0,154.05,Phone,E wallet,Male,Laptop & Accessory,Single,3
False,0.0,16.0,2.0,3,5,2,False,21.0,1.0,1.0,7.0,187.93,Computer,Debit Card,Male,Fashion,Married,1
False,14.0,6.0,2.0,4,3,2,False,12.0,0.8,2.0,10.0,291.89,Phone,UPI,Male,Others,Divorced,2
False,23.0,14.0,2.0,3,4,8,False,15.0,1.0,2.0,2.0,138.75,Phone,E wallet,Male,Phone,Divorced,3
