Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
True,3,Phone,3,28.0,E wallet,Male,3,4,Laptop & Accessory,3,Divorced,3,True,12.0,1,1,0,163.8
False,4,Phone,1,14.4,Debit Card,Male,2,4,Phone,4,Single,1,True,16.0,1,2,2,126.57
True,0,Phone,3,18.0,Debit Card,Female,2,2,Phone,4,Single,2,False,15.0,0,1,0,127.16
False,13,Phone,1,29.0,Debit Card,Male,2,3,Phone,2,Single,10,False,16.0,1,1,2,122.00999999999999
False,8,Phone,1,15.0,Debit Card,Male,3,4,Laptop & Accessory,4,Single,10,False,19.0,1,1,0,165.4
False,0,Phone,1,6.0,CC,Male,2,3,Phone,4,Married,2,False,11.0,0,1,4,138.16
False,1,Phone,3,15.0,Debit Card,Male,3,3,Laptop & Accessory,2,Single,2,False,16.0,1,1,7,152.53
False,22,Phone,1,13.0,UPI,Male,2,4,Fashion,3,Single,9,False,24.0,1,1,0,145.0
False,24,Phone,3,20.0,Debit Card,Female,2,3,Laptop & Accessory,2,Divorced,5,False,11.0,0,1,7,149.36
False,9,Phone,1,18.6,Debit Card,Female,3,3,Phone,3,Divorced,5,False,13.0,1,2,2,125.43
True,0,Computer,3,25.0,E wallet,Male,3,2,Laptop & Accessory,2,Single,9,True,13.0,1,1,4,153.04
False,28,Phone,1,8.0,Debit Card,Female,3,3,Grocery,2,Single,3,True,13.0,1,1,2,266.59
False,0,Phone,3,16.0,E wallet,Female,3,3,Laptop & Accessory,3,Married,2,True,12.0,0,1,3,142.6
False,3,Phone,3,18.0,COD,Male,3,3,Phone,4,Divorced,2,False,18.0,1,1,0,124.75999999999999
True,0,Computer,1,9.0,COD,Male,2,3,Phone,5,Single,1,False,22.0,0,1,4,131.02
False,5,Phone,1,17.0,CC,Female,2,3,Phone,4,Divorced,2,False,13.0,1,1,2,122.44
False,9,Phone,3,8.0,CC,Male,3,4,Fashion,3,Divorced,2,False,13.0,9,9,0,175.96
True,8,Computer,1,10.0,COD,Male,2,3,Phone,2,Single,19,True,23.0,1,1,0,122.85
False,10,Phone,1,20.0,Debit Card,Female,2,3,Phone,5,Married,2,False,12.0,3,12,17,130.34
False,13,Phone,3,8.0,E wallet,Female,2,3,Laptop & Accessory,4,Married,8,False,12.0,0,1,3,157.15
False,15,Phone,1,23.8,Debit Card,Female,3,3,Phone,5,Married,4,False,16.0,1,1,2,125.75999999999999
False,10,Phone,1,16.0,Debit Card,Male,2,3,Laptop & Accessory,4,Single,3,True,12.0,0,1,1,141.97
False,16,Phone,1,18.0,Debit Card,Male,2,4,Grocery,4,Married,2,False,11.0,0,5,9,243.36
False,13,Phone,1,8.0,CC,Female,3,4,Laptop & Accessory,3,Divorced,7,False,22.0,1,1,0,134.48
False,27,Phone,1,11.0,CC,Male,2,3,Others,5,Divorced,5,False,13.2,1,1,2,294.06
False,7,Computer,3,10.0,E wallet,Female,3,3,Laptop & Accessory,3,Divorced,10,False,15.0,1,1,2,165.38
False,4,Phone,1,13.0,CC,Female,2,3,Laptop & Accessory,5,Divorced,2,False,12.0,3,3,12,143.06
False,7,Computer,1,27.0,CC,Male,3,3,Phone,2,Divorced,8,False,20.0,0,1,2,122.58000000000001
False,16,Phone,1,14.0,UPI,Female,3,3,Laptop & Accessory,3,Married,5,True,14.0,0,1,2,145.22
False,0,Phone,3,10.0,Debit Card,Female,2,4,Laptop & Accessory,2,Single,2,True,11.0,0,1,3,144.87
False,10,Computer,1,31.0,CC,Female,3,3,Laptop & Accessory,3,Divorced,4,True,15.0,3,10,7,144.49
False,13,Phone,1,6.0,Debit Card,Male,3,4,Phone,5,Divorced,2,False,12.0,0,3,2,122.18
False,12,Computer,1,6.0,Debit Card,Male,2,3,Others,3,Married,2,True,14.0,0,1,6,291.97
False,29,Computer,3,12.0,Debit Card,Female,2,2,Grocery,5,Divorced,10,False,11.0,2,2,7,232.12
False,3,Phone,3,18.0,COD,Female,2,3,Laptop & Accessory,3,Single,1,False,11.0,3,4,4,165.77
False,14,Phone,3,6.0,E wallet,Male,2,2,Fashion,5,Divorced,2,False,16.0,1,1,7,183.92
False,1,Phone,1,23.0,CC,Male,3,3,Laptop & Accessory,5,Married,2,False,12.0,0,1,8,145.58
True,0,Phone,1,9.0,CC,Male,3,3,Phone,5,Divorced,6,False,13.0,1,1,2,140.31
False,25,Phone,1,9.0,CC,Male,2,4,Fashion,3,Divorced,3,True,14.0,0,1,4,179.69
False,18,Phone,1,12.2,Debit Card,Male,3,3,Phone,2,Divorced,4,False,21.0,1,1,2,126.53999999999999
False,25,Phone,1,10.0,Debit Card,Female,1,3,Grocery,2,Divorced,3,False,13.0,1,1,4,265.55
False,15,Computer,1,35.0,Debit Card,Female,3,3,Laptop & Accessory,3,Married,3,False,11.0,1,1,2,145.56
False,3,Phone,1,8.0,Debit Card,Female,2,5,Laptop & Accessory,2,Single,3,False,20.0,0,1,2,160.91
False,30,Phone,1,13.0,Debit Card,Female,2,3,Others,5,Divorced,6,False,13.0,0,11,10,295.66
False,19,Phone,1,24.0,CC,Female,2,3,Laptop & Accessory,3,Married,3,False,14.0,0,1,8,148.1
False,15,Computer,1,34.0,COD,Female,2,4,Laptop & Accessory,2,Divorced,1,False,11.0,0,1,4,145.23
True,0,Phone,3,6.0,COD,Female,3,3,Phone,4,Single,2,True,16.0,1,1,4,132.02
True,0,Computer,3,17.8,E wallet,Female,2,5,Phone,3,Married,1,False,16.0,1,1,0,123.50999999999999
False,0,Computer,1,8.0,Debit Card,Male,2,3,Phone,2,Divorced,2,True,23.0,1,1,0,117.02000000000001
False,13,Phone,3,8.0,Debit Card,Female,3,3,Others,3,Divorced,1,False,14.0,1,1,12,280.41
False,0,Phone,1,29.0,Debit Card,Female,2,3,Phone,2,Married,2,False,22.0,1,1,2,128.86
False,11,Computer,1,9.0,Debit Card,Male,2,3,Phone,2,Divorced,5,False,15.0,0,1,4,120.97
False,2,Phone,1,9.0,CC,Male,3,4,Fashion,3,Divorced,2,False,18.0,1,1,5,219.35000000000002
True,0,Phone,1,24.8,COD,Female,3,4,Phone,4,Divorced,6,False,16.0,0,1,1,125.46000000000001
True,0,Phone,2,20.6,COD,Male,2,4,Phone,2,Single,2,False,12.0,1,1,0,125.63999999999999
False,3,Computer,3,28.0,UPI,Female,3,3,Fashion,5,Divorced,1,False,11.0,2,7,8,184.12
False,30,Phone,3,35.0,E wallet,Male,2,4,Grocery,2,Married,4,False,12.0,0,6,0,241.18
False,23,Phone,1,35.0,Debit Card,Male,2,4,Grocery,3,Divorced,1,False,15.0,2,15,7,270.46
False,3,Computer,1,8.8,CC,Female,2,3,Phone,2,Single,1,False,14.0,5,6,7,125.63999999999999
False,30,Computer,3,34.0,E wallet,Female,3,4,Fashion,5,Divorced,5,False,19.0,13,13,11,202.66
False,20,Phone,1,8.0,CC,Female,3,3,Laptop & Accessory,2,Married,6,False,13.0,0,1,4,150.7
False,19,Phone,1,8.0,Debit Card,Male,2,3,Grocery,3,Divorced,7,False,13.0,2,1,1,278.61
False,8,Phone,1,28.0,Debit Card,Male,2,5,Phone,3,Single,1,False,15.0,2,4,3,142.3
False,27,Phone,1,14.0,Debit Card,Female,2,3,Laptop & Accessory,3,Single,8,False,11.0,1,1,0,137.8
False,7,Phone,1,8.0,Debit Card,Male,2,4,Phone,3,Married,4,False,12.0,5,5,7,127.68
False,19,Phone,3,16.0,E wallet,Female,3,4,Fashion,2,Divorced,3,True,19.0,1,1,2,190.71
False,4,Phone,1,15.0,Debit Card,Male,2,3,Fashion,4,Married,2,False,25.0,1,1,8,206.48000000000002
True,0,Phone,1,21.0,CC,Male,2,3,Fashion,3,Divorced,8,True,12.0,0,4,7,236.10000000000002
True,0,Phone,1,16.0,CC,Male,2,5,Phone,2,Married,8,False,13.0,0,1,3,134.08
False,3,Phone,3,13.0,E wallet,Male,2,3,Phone,4,Single,1,False,14.0,1,1,2,129.83
False,8,Phone,1,22.0,Debit Card,Male,3,3,Fashion,3,Divorced,5,True,12.0,0,1,0,176.32
True,0,Computer,1,26.0,Debit Card,Male,3,3,Fashion,3,Divorced,4,False,12.0,1,1,0,198.24
True,0,Computer,2,29.0,UPI,Female,2,3,Fashion,5,Married,10,True,15.0,1,1,2,199.5
False,9,Computer,1,11.0,UPI,Male,3,3,Phone,3,Divorced,5,False,17.0,2,2,0,120.93
False,9,Computer,3,16.0,CC,Male,2,3,Fashion,2,Single,2,False,14.0,1,9,7,199.8
True,0,Computer,1,10.0,COD,Male,2,4,Phone,3,Single,6,False,16.0,1,1,2,138.94
False,21,Phone,3,8.0,E wallet,Female,2,3,Laptop & Accessory,2,Divorced,3,False,14.0,4,6,7,140.51
False,28,Phone,3,24.0,Debit Card,Female,2,3,Grocery,4,Single,4,False,23.0,0,7,7,268.35
False,14,Computer,3,16.0,Debit Card,Male,2,3,Laptop & Accessory,2,Single,8,False,14.0,0,1,10,162.3
False,8,Phone,3,6.0,E wallet,Male,2,3,Laptop & Accessory,3,Divorced,10,False,11.0,3,6,9,147.17
False,13,Phone,1,12.0,Debit Card,Female,3,3,Grocery,3,Single,8,False,15.0,4,10,13,232.37
False,12,Computer,1,14.0,Debit Card,Female,2,3,Phone,3,Divorced,2,False,11.0,0,1,7,137.55
False,4,Phone,3,8.0,Debit Card,Male,3,3,Laptop & Accessory,2,Single,5,True,13.0,1,1,5,165.82
False,15,Phone,1,30.0,CC,Male,2,3,Fashion,5,Divorced,2,True,21.0,4,5,8,174.06
False,18,Phone,3,8.0,UPI,Male,3,3,Laptop & Accessory,4,Divorced,1,False,19.0,3,3,7,148.05
True,0,Computer,2,23.0,Debit Card,Female,2,3,Phone,3,Married,1,True,11.0,0,1,0,127.41
False,2,Phone,1,25.0,COD,Male,2,3,Laptop & Accessory,2,Married,5,False,12.0,0,1,2,142.62
False,6,Phone,1,6.0,CC,Female,3,2,Grocery,3,Married,5,False,19.0,3,1,5,261.84
False,0,Phone,3,13.0,Debit Card,Male,2,4,Fashion,2,Married,10,False,21.0,1,1,4,215.57
True,1,Computer,3,11.0,E wallet,Male,3,3,Phone,4,Single,2,True,14.0,1,1,0,118.78
False,13,Computer,3,34.0,UPI,Male,2,5,Fashion,5,Married,4,False,15.0,1,1,3,209.32
False,14,Computer,1,8.0,UPI,Female,3,4,Laptop & Accessory,3,Single,3,True,17.0,0,1,7,168.11
False,0,Phone,3,35.0,CC,Male,2,3,Laptop & Accessory,3,Married,6,False,12.0,1,1,0,143.06
False,8,Phone,3,6.0,CC,Female,3,3,Laptop & Accessory,3,Single,2,False,16.0,0,1,3,148.59
False,7,Phone,3,27.0,Debit Card,Male,3,2,Laptop & Accessory,2,Single,2,False,12.0,5,5,7,153.37
True,0,Phone,1,9.2,COD,Male,3,5,Phone,2,Single,2,True,18.0,1,1,0,123.4
False,10,Phone,1,6.0,COD,Female,2,3,Fashion,2,Single,5,False,17.0,1,1,2,174.91
False,19,Computer,1,24.0,CC,Female,2,3,Fashion,3,Divorced,6,False,11.0,1,1,2,205.27
False,14,Phone,3,8.0,Debit Card,Female,3,3,Grocery,5,Divorced,8,False,16.0,3,11,8,265.95
False,10,Computer,3,15.0,CC,Male,3,3,Fashion,4,Married,2,False,13.0,6,7,7,188.34
False,25,Phone,1,12.0,COD,Male,3,3,Laptop & Accessory,5,Married,4,True,12.0,2,6,9,155.77
True,0,Computer,3,17.0,UPI,Male,2,2,Laptop & Accessory,3,Divorced,9,False,12.0,1,1,2,147.07
False,0,Computer,3,13.8,CC,Male,2,3,Phone,2,Divorced,1,False,13.0,0,2,1,124.0
False,11,Phone,1,16.0,CC,Female,3,3,Laptop & Accessory,3,Divorced,4,False,19.0,1,1,0,198.24
False,10,Phone,1,6.0,Debit Card,Female,3,3,Laptop & Accessory,4,Divorced,7,False,12.0,3,4,3,164.47
False,22,Phone,1,24.0,Debit Card,Male,2,4,Others,3,Married,2,True,15.8,0,1,9,295.02
False,0,Phone,1,29.0,CC,Male,3,2,Phone,2,Divorced,2,True,11.0,0,1,4,127.25
False,0,Phone,3,34.0,E wallet,Male,3,3,Laptop & Accessory,4,Divorced,2,False,20.0,1,1,4,162.72
False,0,Phone,1,23.0,UPI,Male,3,4,Phone,4,Divorced,2,False,21.0,1,1,0,121.27000000000001
False,23,Computer,2,9.0,CC,Male,2,3,Others,4,Divorced,2,False,11.0,6,10,7,282.0
False,4,Phone,3,19.0,CC,Male,2,3,Phone,3,Divorced,2,False,11.0,1,1,6,120.96000000000001
True,0,Computer,1,13.0,Debit Card,Female,2,3,Phone,3,Divorced,2,True,16.0,0,1,2,128.86
True,0,Computer,3,18.0,Debit Card,Male,3,4,Phone,5,Divorced,2,False,18.0,1,1,0,120.33000000000001
False,7,Phone,1,6.0,Debit Card,Male,2,4,Phone,2,Divorced,2,True,13.0,0,1,3,136.22
True,0,Phone,3,19.0,CC,Male,2,3,Laptop & Accessory,5,Married,3,False,17.0,0,1,2,142.33
False,8,Phone,1,31.0,UPI,Male,2,4,Laptop & Accessory,2,Single,5,False,14.0,0,1,2,136.81
False,4,Phone,3,12.0,CC,Male,3,2,Laptop & Accessory,2,Married,5,False,22.0,3,5,7,154.6
False,17,Phone,1,12.0,CC,Female,3,4,Phone,3,Married,1,False,12.0,1,1,3,121.87
False,10,Phone,3,8.0,E wallet,Male,3,3,Laptop & Accessory,3,Divorced,5,True,11.0,0,1,0,196.02
False,0,Phone,1,6.0,Debit Card,Female,2,4,Phone,4,Single,2,False,13.0,1,1,0,128.36
False,15,Phone,1,8.0,Debit Card,Female,2,3,Laptop & Accessory,2,Divorced,2,False,13.0,2,2,2,140.89
False,16,Phone,1,12.0,UPI,Male,2,4,Grocery,2,Married,5,True,14.0,1,1,0,266.27
False,11,Phone,1,12.8,Debit Card,Female,2,3,Phone,5,Single,4,False,17.0,1,1,0,126.19
False,16,Computer,1,15.0,CC,Male,3,3,Laptop & Accessory,3,Married,4,True,13.0,2,4,7,156.79
False,21,Phone,1,6.0,Debit Card,Female,2,4,Grocery,5,Divorced,8,False,11.0,0,3,2,254.01999999999998
False,17,Phone,2,6.0,Debit Card,Female,2,4,Laptop & Accessory,3,Single,5,False,11.0,1,1,2,159.85
False,7,Phone,3,18.8,COD,Female,2,3,Phone,3,Married,2,True,18.0,1,1,6,125.78999999999999
True,0,Phone,3,8.0,E wallet,Male,2,3,Phone,5,Married,1,False,11.0,0,1,2,130.41
False,0,Phone,3,28.0,COD,Male,2,3,Phone,3,Single,2,False,11.0,1,1,2,134.47
False,17,Phone,1,9.0,UPI,Male,2,3,Others,2,Divorced,5,True,14.4,1,1,1,295.13
False,0,Phone,1,12.0,CC,Male,2,3,Phone,3,Divorced,1,False,20.0,2,2,2,127.72999999999999
False,6,Phone,3,14.0,E wallet,Male,2,3,Laptop & Accessory,3,Married,1,False,12.0,1,1,2,171.04
False,5,Phone,1,15.0,Debit Card,Female,3,3,Laptop & Accessory,2,Divorced,2,True,12.0,1,1,5,163.22
False,0,Computer,1,9.0,CC,Female,3,3,Phone,3,Married,2,False,20.0,1,1,0,120.83000000000001
False,26,Phone,3,6.0,CC,Female,2,3,Laptop & Accessory,5,Single,8,False,20.0,6,8,10,183.81
False,7,Phone,1,6.0,Debit Card,Male,2,3,Phone,2,Divorced,2,False,12.0,6,8,8,126.91
True,8,Computer,3,32.0,Debit Card,Female,3,3,Laptop & Accessory,5,Divorced,3,False,14.0,0,1,0,142.86
False,0,Phone,1,12.0,Debit Card,Female,3,3,Phone,2,Divorced,2,True,13.0,0,1,2,126.59
False,10,Phone,1,9.0,UPI,Male,2,3,Fashion,3,Divorced,2,False,15.0,6,7,8,194.34
False,2,Phone,3,9.0,CC,Female,3,3,Laptop & Accessory,3,Divorced,2,False,14.0,0,1,2,155.61
False,8,Phone,1,12.0,Debit Card,Male,2,5,Laptop & Accessory,2,Single,2,False,13.0,11,11,8,166.46
False,6,Computer,1,12.0,Debit Card,Male,1,3,Laptop & Accessory,2,Married,4,False,23.0,4,4,7,177.25
False,27,Phone,2,25.0,CC,Male,2,3,Fashion,4,Divorced,3,False,15.0,3,7,1,207.25
False,9,Phone,1,15.0,CC,Male,2,4,Laptop & Accessory,4,Married,3,True,11.0,1,1,2,188.47
False,6,Phone,1,9.0,CC,Male,2,4,Phone,2,Single,1,False,13.0,0,1,1,120.44999999999999
True,0,Phone,1,16.0,CC,Male,2,3,Phone,3,Single,2,True,11.0,0,1,1,110.09
True,0,Computer,1,9.0,Debit Card,Male,3,3,Phone,5,Single,2,True,11.0,9,9,7,133.48
False,0,Computer,1,9.0,Debit Card,Male,2,4,Phone,3,Divorced,2,False,18.0,1,1,0,112.81
False,0,Phone,1,10.0,CC,Male,2,2,Phone,5,Divorced,3,False,16.0,0,1,2,128.19
False,0,Phone,3,14.0,Debit Card,Male,2,2,Laptop & Accessory,4,Divorced,1,False,22.0,0,1,2,148.51
False,11,Phone,3,13.0,E wallet,Female,2,4,Laptop & Accessory,2,Single,1,False,20.0,1,1,5,140.28
False,2,Computer,1,6.0,Debit Card,Male,2,5,Phone,2,Married,2,False,18.0,2,2,8,127.19999999999999
False,21,Phone,3,8.0,E wallet,Male,2,2,Laptop & Accessory,4,Divorced,4,False,12.0,2,2,2,181.2
False,0,Computer,3,9.0,CC,Female,3,2,Laptop & Accessory,2,Married,2,True,20.0,1,1,4,146.47
False,10,Phone,1,16.0,Debit Card,Male,3,2,Phone,2,Single,4,False,17.0,1,1,0,146.8
False,23,Phone,1,34.0,CC,Male,3,2,Phone,3,Divorced,2,True,11.0,3,3,8,132.21
False,7,Phone,1,15.0,CC,Female,2,4,Fashion,4,Single,2,False,14.0,4,7,7,186.21
True,0,Phone,3,9.0,Debit Card,Female,3,3,Laptop & Accessory,3,Single,10,False,14.0,1,2,0,145.77
False,12,Phone,1,8.0,COD,Female,3,4,Laptop & Accessory,3,Single,2,False,11.0,2,11,10,145.53
False,5,Phone,3,16.0,E wallet,Male,2,3,Laptop & Accessory,2,Single,2,False,12.0,0,1,8,153.96
True,13,Computer,3,14.0,COD,Male,2,3,Laptop & Accessory,3,Divorced,4,True,14.0,1,1,3,167.96
False,11,Phone,1,6.0,Debit Card,Female,2,2,Laptop & Accessory,2,Single,1,False,13.0,1,1,8,176.25
False,0,Phone,1,6.0,Debit Card,Female,3,3,Fashion,5,Divorced,2,False,11.0,1,1,7,174.12
False,5,Phone,1,9.0,Debit Card,Female,2,3,Fashion,2,Single,4,False,15.0,3,7,5,211.58999999999997
False,20,Phone,3,20.0,E wallet,Male,2,3,Laptop & Accessory,5,Single,3,False,12.0,0,1,7,149.6
False,13,Computer,3,11.0,Debit Card,Male,2,4,Fashion,5,Divorced,6,True,21.0,0,1,12,204.75
False,26,Phone,1,13.0,Debit Card,Male,2,2,Grocery,3,Divorced,4,False,19.0,0,8,3,248.14
False,14,Phone,2,16.0,UPI,Male,3,4,Others,2,Married,4,False,15.0,6,12,6,291.41
False,30,Phone,3,22.0,E wallet,Male,2,3,Laptop & Accessory,5,Single,9,False,14.0,1,2,2,154.05
False,0,Computer,1,16.0,Debit Card,Male,2,3,Fashion,5,Married,2,False,21.0,1,1,7,187.93
False,14,Phone,2,6.0,UPI,Male,2,4,Others,3,Divorced,2,False,12.0,0,2,10,291.89
False,23,Phone,3,14.0,E wallet,Male,2,3,Phone,4,Divorced,8,False,15.0,1,2,2,138.75
True,8,Phone,1,6.0,Debit Card,Female,3,5,Phone,4,Single,8,True,13.0,1,3,7,122.16
False,9,Computer,1,14.0,Debit Card,Female,3,2,Fashion,5,Divorced,10,False,14.0,0,1,6,217.13
False,11,Phone,1,6.0,Debit Card,Female,2,3,Fashion,3,Single,5,True,14.0,0,1,0,178.61
False,17,Computer,1,30.0,CC,Male,2,5,Phone,3,Single,3,False,14.0,0,1,4,137.08
False,20,Computer,3,9.0,CC,Female,2,3,Grocery,3,Married,10,True,12.0,7,7,13,237.7
False,3,Phone,3,33.0,E wallet,Male,2,3,Laptop & Accessory,2,Married,8,False,23.0,4,7,7,153.04
False,2,Phone,3,15.8,Debit Card,Male,2,3,Phone,3,Single,2,False,11.0,0,1,0,126.41999999999999
True,5,Computer,1,25.0,CC,Male,2,2,Phone,3,Married,7,True,12.0,2,2,2,127.59
False,16,Computer,3,21.0,Debit Card,Male,2,4,Laptop & Accessory,2,Divorced,4,False,18.0,0,2,2,168.04
False,7,Phone,1,14.0,CC,Female,3,3,Laptop & Accessory,3,Single,4,False,11.0,1,4,3,161.42
False,0,Phone,1,23.2,CC,Male,2,3,Phone,5,Divorced,2,False,14.0,0,1,2,125.0
False,12,Phone,2,9.0,UPI,Female,2,2,Laptop & Accessory,4,Divorced,10,False,15.0,3,3,6,163.89
False,29,Phone,1,15.0,CC,Male,2,3,Grocery,2,Divorced,8,False,11.0,0,1,5,211.02999999999997
False,13,Phone,1,14.8,CC,Female,2,4,Phone,2,Single,1,True,20.0,2,2,3,123.41999999999999
False,0,Phone,1,13.0,CC,Female,2,4,Laptop & Accessory,5,Single,9,False,19.0,1,1,7,168.11
False,11,Phone,3,16.0,E wallet,Male,2,3,Phone,4,Married,2,False,14.0,0,2,2,122.97
False,26,Phone,1,19.2,Debit Card,Male,2,3,Laptop & Accessory,2,Single,3,False,17.0,1,2,2,124.5
False,8,Computer,1,8.0,Debit Card,Female,3,3,Laptop & Accessory,5,Married,3,False,11.0,0,1,0,150.93
False,5,Computer,1,30.0,Debit Card,Male,3,3,Laptop & Accessory,2,Divorced,2,False,15.0,2,4,7,153.09
False,11,Phone,1,8.0,CC,Male,2,3,Phone,3,Divorced,7,True,13.0,0,1,1,130.57
False,7,Phone,1,14.0,Debit Card,Female,2,3,Laptop & Accessory,5,Married,4,False,14.0,1,1,0,151.21
False,25,Phone,3,9.0,E wallet,Male,2,4,Grocery,5,Divorced,2,False,11.0,2,1,16,268.56
True,0,Phone,1,6.0,UPI,Male,2,3,Phone,2,Single,2,True,13.0,5,7,8,126.86000000000001
False,0,Phone,3,32.0,CC,Female,2,3,Laptop & Accessory,2,Single,2,False,23.0,0,1,4,161.8
False,18,Phone,3,8.0,COD,Male,2,5,Laptop & Accessory,3,Single,1,False,13.0,0,3,1,166.32
False,0,Phone,1,16.0,CC,Male,3,2,Phone,3,Single,2,False,18.0,1,1,2,135.05
True,10,Computer,3,33.0,Debit Card,Female,3,1,Laptop & Accessory,3,Single,5,True,12.0,1,1,3,163.97
False,7,Phone,3,8.0,UPI,Male,2,3,Laptop & Accessory,2,Single,2,False,22.0,0,1,4,162.74
True,18,Phone,1,8.0,CC,Male,3,3,Others,5,Divorced,6,True,14.0,1,1,4,298.59
False,9,Computer,3,14.0,Debit Card,Male,3,4,Fashion,5,Single,2,False,15.0,0,1,9,175.87
False,25,Computer,1,25.0,CC,Male,2,3,Phone,2,Divorced,1,False,18.0,1,1,2,142.58
False,0,Computer,1,6.0,Debit Card,Female,3,5,Phone,2,Married,4,False,14.0,2,2,0,143.64
False,2,Phone,1,33.0,CC,Female,3,3,Laptop & Accessory,3,Divorced,5,False,12.0,1,1,1,143.35
True,0,Phone,3,14.0,COD,Male,2,4,Laptop & Accessory,5,Single,7,False,17.0,1,1,2,153.26
False,7,Phone,1,6.0,Debit Card,Female,3,1,Phone,2,Single,3,False,16.0,0,1,3,132.8
False,27,Phone,1,25.0,CC,Female,3,3,Laptop & Accessory,5,Married,10,True,11.0,0,1,4,154.85
False,2,Computer,3,5.0,E wallet,Male,2,3,Laptop & Accessory,2,Divorced,1,False,19.0,0,1,1,143.42
False,10,Phone,1,16.0,Debit Card,Female,2,3,Phone,5,Married,1,True,13.0,3,4,3,127.82
False,11,Computer,1,8.0,Debit Card,Female,3,1,Laptop & Accessory,5,Single,7,True,12.0,4,4,12,159.8
False,7,Phone,1,8.0,CC,Female,2,4,Phone,5,Single,2,False,11.0,1,1,3,143.81
False,8,Phone,3,23.4,Debit Card,Female,3,3,Phone,2,Divorced,2,False,16.0,0,1,2,125.72
False,3,Phone,1,6.0,Debit Card,Male,2,5,Phone,3,Divorced,4,False,21.0,1,1,2,138.33
False,13,Computer,1,8.0,CC,Female,2,1,Laptop & Accessory,4,Divorced,2,False,24.0,0,3,7,142.44
False,7,Phone,3,14.0,Debit Card,Female,3,3,Laptop & Accessory,5,Divorced,6,False,17.0,1,1,2,165.0
False,15,Computer,1,14.0,Debit Card,Male,3,3,Others,2,Married,2,False,13.0,4,14,9,284.3
True,0,Phone,1,12.0,Debit Card,Male,3,1,Phone,5,Divorced,2,True,21.0,1,1,0,116.00999999999999
False,0,Computer,1,15.0,Debit Card,Male,2,4,Phone,4,Married,2,False,11.0,1,1,0,126.94
False,25,Phone,1,17.0,Debit Card,Female,2,3,Laptop & Accessory,3,Divorced,9,False,20.0,1,1,4,131.49
False,23,Phone,1,8.0,CC,Male,3,3,Grocery,3,Divorced,6,False,16.0,1,1,3,276.39
True,0,Phone,1,18.6,Debit Card,Female,2,4,Phone,5,Divorced,2,True,11.0,0,1,0,123.19
False,6,Phone,1,13.0,CC,Male,2,3,Fashion,3,Divorced,1,False,11.0,0,3,9,216.91000000000003
True,0,Phone,3,22.0,E wallet,Female,3,3,Laptop & Accessory,5,Single,6,False,15.0,1,1,2,153.24
False,20,Phone,1,8.0,UPI,Female,2,3,Grocery,2,Divorced,2,True,11.0,1,3,0,267.52
False,9,Phone,1,6.0,UPI,Female,2,3,Laptop & Accessory,4,Divorced,1,False,15.0,0,1,5,152.28
False,2,Phone,1,29.0,Debit Card,Male,2,1,Phone,3,Divorced,2,False,24.0,1,1,7,127.0
True,20,Phone,1,8.0,Debit Card,Male,2,3,Others,4,Single,8,True,14.4,5,13,8,292.46
False,8,Phone,1,20.4,Debit Card,Female,2,1,Phone,3,Single,4,False,13.0,0,2,2,125.06
False,15,Phone,1,6.0,Debit Card,Female,2,4,Laptop & Accessory,2,Divorced,10,True,13.0,0,1,2,160.62
True,0,Phone,1,8.0,CC,Male,2,3,Phone,3,Single,7,False,17.0,0,2,1,143.82
False,5,Phone,2,19.0,UPI,Male,2,3,Phone,4,Divorced,4,False,13.0,1,1,4,121.43
False,5,Phone,1,10.0,Debit Card,Female,3,4,Laptop & Accessory,3,Divorced,2,False,12.0,1,6,8,161.62
False,13,Computer,1,22.0,CC,Male,2,4,Laptop & Accessory,3,Single,7,False,14.0,1,1,0,150.94
False,3,Phone,1,8.0,CC,Female,2,4,Laptop & Accessory,2,Single,6,True,24.0,1,1,0,168.77
False,5,Phone,1,8.0,Debit Card,Female,3,4,Phone,3,Single,2,False,14.0,1,1,0,122.74000000000001
False,15,Phone,1,35.0,Debit Card,Male,3,3,Laptop & Accessory,4,Divorced,2,False,13.0,2,7,8,144.34
False,11,Computer,1,18.0,Debit Card,Male,2,4,Laptop & Accessory,5,Married,3,False,15.0,1,1,2,162.88
False,7,Computer,1,23.8,Debit Card,Female,3,4,Phone,2,Single,2,False,16.0,1,1,3,125.53
True,12,Phone,3,17.0,E wallet,Female,2,3,Fashion,2,Divorced,2,False,18.0,0,7,7,176.54
True,18,Phone,3,8.0,CC,Male,2,3,Laptop & Accessory,2,Single,5,False,16.0,0,7,3,151.6
False,16,Phone,1,20.0,Debit Card,Male,3,3,Grocery,5,Divorced,7,False,24.0,1,1,0,271.59
False,0,Phone,1,11.0,COD,Male,2,4,Fashion,2,Married,2,True,16.0,0,1,10,228.07999999999998
False,8,Phone,1,13.0,UPI,Male,2,3,Fashion,3,Single,4,False,21.0,0,1,6,202.21
False,1,Phone,3,8.0,E wallet,Female,2,3,Laptop & Accessory,4,Divorced,2,True,20.0,7,7,5,147.79
