Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Others,PreferedOrderCat_Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CityTier_1,CityTier_2,CityTier_3
0.0,8.0,6.0,3.0,3,3,2,0.0,14.0,1.0,1.0,8.0,187.89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,15.840819829986733,2.0,4,2,2,1.0,13.0,0.0,1.0,1.0,123.88999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,25.0,8.0,2.0,4,2,8,0.0,15.0,0.0,2.0,2.0,132.12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,15.0,10.0,2.0,3,2,2,0.0,14.838795077940647,0.0,11.0,15.0,292.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,12.781331179165916,12.0,2.0,3,3,9,0.0,17.0,2.0,2.0,2.0,122.66999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,23.0,6.0,3.0,3,2,4,0.0,15.642282591898518,1.0,1.0,6.0,295.17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,15.81050673348814,2.0,3,2,6,1.0,13.0,0.0,1.0,4.0,124.36000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,16.0,22.0,3.0,3,2,6,1.0,22.0,0.0,2.623694574524796,9.0,260.64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,8.0,2.9581901780071354,3,5,8,0.0,20.0,1.0,1.0,7.0,127.07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,25.0,8.0,3.0,4,3,2,1.0,18.0,7.534557936661212,15.0,12.0,290.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,5.0,10.0,2.0,3,4,3,0.0,11.0,1.0,1.0,2.0,139.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,6.0,3.0,4,3,1,1.0,14.0,1.0,1.0,2.0,137.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,10.43793012635043,6.0,3.0,3,3,8,0.0,14.0,0.0,1.0,2.0,122.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,32.0,3.0,3,2,1,0.0,18.0,1.0,2.0,2.0,144.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,14.0,25.0,2.3347431162992858,3,5,3,0.0,16.0,1.0,1.0,0.0,130.72,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,13.0,30.0,3.0,3,2,2,0.0,17.0,2.0,4.0,7.0,133.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,18.0,6.0,3.0,2,2,1,0.0,15.471476280456885,1.0,1.0,7.0,292.02,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,4.0,9.0,3.0,3,3,10,0.0,12.0,1.0,1.9132407883745082,2.0,236.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,6.0,11.0,2.7564867854057464,4,2,2,0.0,13.0,0.0,1.0,2.0,129.11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,7.0,8.0,2.0,4,5,7,0.0,13.0,0.0,5.0,9.0,159.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,10.0,6.0,2.0,4,5,3,0.0,14.0,1.0,1.0,2.0,139.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,18.0,13.0,3.0,2,3,5,0.0,17.0,0.0,1.0,2.0,164.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,16.0,3.0,3,3,7,0.0,11.0,1.0,1.0,0.0,200.48,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,12.0,8.0,3.0,3,3,1,0.0,25.0,10.0,11.0,10.739457960449926,209.38,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,2.0,13.99997332194042,2.0,3,2,2,0.0,19.0,0.0,1.0,5.0,123.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,15.0,23.0,2.0,2,5,4,1.0,13.0,0.0,1.0,2.0,165.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,2.0,26.0,2.0,3,2,3,0.0,14.0,1.0,1.0,2.0,169.31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,6.0,3.0,3,3,1,0.0,12.0,1.0,1.0,2.0,148.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,14.561958216424753,2.0,4,5,1,1.0,11.0,4.0,7.0,8.0,125.93,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,13.0,8.0,2.0,3,3,1,0.0,15.228678862894604,0.0,3.0,9.0,294.36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,24.0,6.0,2.5289416271370526,3,2,2,0.0,11.0,1.0,1.0,0.0,127.22999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,35.0,3.0,4,4,1,0.0,11.0,1.0,1.0,4.0,134.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,5.0,13.0,2.5715668702618015,2,4,2,0.0,20.0,0.0,1.0,3.0,127.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,11.0,8.0,2.0,4,2,4,0.0,18.0,6.0,7.0,5.0,152.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,10.876513309562066,8.0,2.0,4,5,5,0.0,13.0,0.0,1.0,4.0,121.75999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,19.0,8.0,3.0,5,4,4,1.0,12.0,3.9984810447524484,7.0,7.0,268.72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,8.0,3.0,3,3,3,0.0,11.0,1.0,1.0,0.0,134.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,2.0,8.0,3.0,4,4,3,0.0,19.0,0.0,1.0,0.0,166.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,29.0,3.0,4,2,1,0.0,21.0,1.0,7.0,8.0,155.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,11.0,2.0,2,5,2,0.0,12.0,1.0,1.0,5.0,140.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,18.0,26.0,3.0,3,2,1,1.0,14.0,0.0,3.1688592838454084,10.0,234.95999999999998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,9.0,12.0,2.0,3,2,1,0.0,11.0,4.0,10.0,11.0,132.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,28.0,6.0,2.0,3,5,1,1.0,14.0,1.5791880152647098,4.0,13.0,290.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,10.0,35.0,2.0,3,4,2,1.0,12.0,5.0,9.0,8.516959871050673,218.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,6.769766353293799,15.0,3.0,3,2,2,0.0,23.0,1.0,1.0,4.0,120.69999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,10.0,12.0,3.0,3,2,5,0.0,14.0,0.0,1.0,1.0,165.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,9.0,3.0,4,3,2,0.0,17.0,1.0,1.0,0.0,132.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,10.0,6.0,0.0,3,2,3,1.0,18.0,0.0,1.3748682313872358,2.0,236.02999999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,2.0,28.0,3.0,2,4,8,0.0,18.0,5.0,6.0,7.095055849236401,219.95999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,11.0,13.0,2.0,2,5,2,1.0,24.0,0.0,7.0,7.0,156.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,6.0,2.0,3,4,2,0.0,20.0,0.0,1.0,4.0,163.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,23.0,10.0,3.0,3,4,4,0.0,14.0,0.370004690378551,1.0,6.0,291.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,26.0,9.0,2.0,3,3,4,1.0,16.0,0.6083385202008103,1.0,3.0,275.84,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,6.0,2.0,3,3,2,0.0,25.0,4.0,11.0,6.0,149.07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,8.0,2.0,3,2,2,0.0,18.0,0.0,1.0,9.0,145.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,28.0,26.0,2.0,3,2,4,1.0,19.0,1.0,1.0,8.0,154.15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,17.0,2.0,3,5,2,1.0,13.0,2.0,3.0,3.0,147.41,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,6.9472748976141405,6.0,2.0,3,2,2,0.0,12.0,1.0,5.0,7.0,121.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,7.0,30.0,2.8511798769017216,3,3,4,1.0,22.0,0.0,1.0,0.0,131.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,11.0,29.0,2.0,3,2,10,0.0,14.0,0.0,1.0,2.0,157.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,16.192930736618063,2.0,3,4,3,1.0,13.0,1.0,1.0,2.0,123.72999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,14.0,3.0,3,2,2,0.0,21.0,0.0,1.0,2.0,133.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,22.0,16.0,2.0,3,5,10,1.0,11.0,0.4033500044470584,1.0,2.0,286.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,9.0,9.0,1.0,3,4,5,0.0,12.0,6.0,7.0,7.0,144.85,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,4.0,11.0,2.6370495126816085,3,4,2,0.0,11.0,0.0,2.0,2.0,127.88999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,10.0,2.0,4,2,2,1.0,12.0,7.0,7.0,4.0,158.28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,10.0,14.65959874783079,2.0,3,2,2,1.0,12.0,0.0,1.0,2.0,123.25999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,32.0,3.0,3,4,6,0.0,14.0,2.0,4.637011173940168,8.0,235.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,9.0,2.0,3,3,2,0.0,13.0,0.0,1.0,0.0,114.19999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,8.0,22.0,3.0,3,4,1,0.0,15.0,3.0,6.0,9.0,180.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,9.0,24.0,2.0,2,2,5,0.0,18.0,0.0,1.0,0.0,136.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,24.0,8.0,2.0,5,4,6,0.0,18.0,0.0,1.0,2.0,154.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,14.0,8.0,2.0,3,4,2,0.0,19.0,1.0,3.0183016952502433,4.0,260.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,16.0,3.0,4,3,2,0.0,12.0,1.0,1.0,0.0,112.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,22.0,3.0,2,5,1,0.0,19.0,0.0,1.0,7.0,156.61,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,4.0,13.0,3.0,2,2,5,0.0,11.0,3.0,7.0,7.0,169.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,12.0,6.0,2.0,2,2,1,0.0,17.0,3.0,3.0,7.0,196.13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,9.0,30.0,2.0,3,4,8,0.0,15.0,0.0,1.0,8.0,156.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,5.0,13.0,3.0,4,3,2,0.0,14.0,1.0,4.0,8.0,154.84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,11.0,31.0,2.0,4,4,4,0.0,17.0,1.0,1.0,4.5934077834286,220.61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,30.0,6.0,2.0,5,3,3,1.0,13.0,1.0,1.0,2.0,156.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4.0,11.0,2.0,3,2,1,1.0,12.0,0.0,1.0,3.0,148.21,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,4.0,8.0,3.0,4,5,4,0.0,12.0,0.0,1.0,0.0,164.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,18.0,13.0,3.0,3,5,2,0.0,18.0,5.0,9.0,11.0,152.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4.0,8.0,2.671241501732365,3,2,1,1.0,18.0,1.0,2.0,2.0,126.94999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,6.0,11.0,3.0,3,4,7,0.0,11.0,2.0,8.0,8.47173011201639,218.77999999999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,12.0,16.0,2.0,3,5,2,1.0,14.0,5.557593518603316,11.0,10.0,270.68,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,16.0,14.576024861629008,2.0,3,2,1,0.0,19.0,0.0,1.0,7.0,124.55000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,22.0,6.0,2.0,4,3,8,1.0,12.0,1.0,3.3400807543379223,7.0,239.64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,15.0,14.0,2.0,4,4,3,0.0,15.0,7.0,7.0,7.0,149.41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,13.425633029656161,2.0,3,4,2,1.0,12.0,0.0,1.0,2.0,124.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,5.0,14.0,3.0,4,4,2,1.0,11.0,6.0,11.0,9.0,152.28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,8.0,3.0,3,3,2,1.0,11.0,1.0,1.0,4.0,144.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,4.0,13.0,3.0,3,2,5,0.0,12.0,0.0,1.0,7.0,175.47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,5.0,8.0,3.0,2,2,8,0.0,16.0,1.0,1.0,7.0,150.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,8.0,2.0,5,2,6,1.0,13.0,2.0,2.0,2.0,134.64,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,34.0,3.0,3,2,2,0.0,13.0,0.0,1.0,9.0,157.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,4.0,13.0,2.0,4,3,2,0.0,24.0,3.0,8.0,9.0,189.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,12.0,5.0,2.0,4,2,2,0.0,15.601593988624252,9.0,13.0,3.0,292.72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,9.0,2.0,3,3,5,1.0,18.0,1.0,1.0,0.0,152.38,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,6.0,16.0,2.0,4,2,4,0.0,14.0,1.0,1.0,1.0,146.82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,20.0,11.0,2.0,3,3,5,0.0,11.0,0.36547627254514126,1.0,1.0,283.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,16.0,16.0,2.0,4,3,2,0.0,11.0,0.0,1.0,0.0,152.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,6.0,3.0,3,4,1,1.0,13.0,0.0,1.0,4.0,163.49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,27.0,26.0,2.0,3,3,4,0.0,12.0,1.0,1.0,3.0,148.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,16.0,13.0,2.0,3,5,9,0.0,16.0,1.0,1.0,0.0,199.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
